teamName,playoff_games_played,playoff_wins,playoff_losses,playoff_win_pct,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_wins,regular_season_losses,regular_season_ties,regular_season_win_pct,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_wins,home_losses,home_ties,home_win_pct,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_run_diff_total,home_run_diff_mean,away_games_played,away_wins,away_losses,away_ties,away_win_pct,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_run_diff_total,away_run_diff_mean
Allen Park,3,2.0,1.0,0.6666666666666666,6.0,6.0,18.0,2.6666666666666665,1.0,8.0,10.0,3.3333333333333335,40,26.0,4.0,10.0,0.65,7.387096774193548,7.0,229.0,1.935483870967742,1.0,60.0,169.0,5.451612903225806,19.0,14.0,1.0,4.0,0.7368421052631579,6.8125,6.0,109.0,1.625,1.0,26.0,83.0,5.1875,21,12.0,3.0,6.0,0.5714285714285714,8.0,7.0,120.0,2.2666666666666666,1.0,34.0,86.0,5.733333333333333
Allen Park Cabrini,1,,1.0,,7.0,7.0,7.0,8.0,8.0,8.0,-1.0,-1.0,41,4.0,16.0,21.0,0.0975609756097561,3.65,2.5,73.0,8.6,9.5,172.0,-99.0,-4.949999999999999,21.0,4.0,6.0,11.0,0.19047619047619047,5.7,4.5,57.0,5.9,5.0,59.0,-2.0,-0.20000000000000018,20,,10.0,10.0,,1.6,1.5,16.0,11.3,11.0,113.0,-97.0,-9.700000000000001
Allen Park Inter-City Baptist,3,2.0,1.0,0.6666666666666666,8.0,8.0,24.0,6.333333333333333,7.0,19.0,5.0,1.666666666666667,22,12.0,6.0,4.0,0.5454545454545454,9.666666666666666,12.0,174.0,5.388888888888889,3.5,97.0,77.0,4.277777777777777,16.0,8.0,4.0,4.0,0.5,10.666666666666666,12.5,128.0,5.5,3.5,66.0,62.0,5.166666666666666,6,4.0,2.0,,0.6666666666666666,7.666666666666667,5.5,46.0,5.166666666666667,3.0,31.0,15.0,2.5
Allendale,3,2.0,1.0,0.6666666666666666,2.0,2.0,6.0,1.6666666666666667,2.0,5.0,1.0,0.33333333333333326,33,18.0,8.0,7.0,0.5454545454545454,4.6923076923076925,3.5,122.0,3.423076923076923,2.0,89.0,33.0,1.2692307692307696,15.0,7.0,5.0,3.0,0.4666666666666667,4.083333333333333,3.0,49.0,3.0,2.5,36.0,13.0,1.083333333333333,18,11.0,3.0,4.0,0.6111111111111112,5.214285714285714,3.5,73.0,3.7857142857142856,2.0,53.0,20.0,1.4285714285714288
Alma,3,2.0,1.0,0.6666666666666666,7.0,3.0,21.0,1.3333333333333333,2.0,4.0,17.0,5.666666666666667,33,12.0,15.0,6.0,0.36363636363636365,4.851851851851852,3.0,131.0,5.592592592592593,6.0,151.0,-20.0,-0.7407407407407405,14.0,5.0,7.0,2.0,0.35714285714285715,3.4166666666666665,3.0,41.0,6.333333333333333,7.0,76.0,-35.0,-2.9166666666666665,19,7.0,8.0,4.0,0.3684210526315789,6.0,4.0,90.0,5.0,3.0,75.0,15.0,1.0
Almont,2,1.0,1.0,0.5,3.5,3.5,7.0,4.0,4.0,8.0,-1.0,-0.5,40,14.0,13.0,13.0,0.35,5.37037037037037,4.0,145.0,5.0,5.0,135.0,10.0,0.37037037037037024,19.0,6.0,5.0,8.0,0.3157894736842105,6.181818181818182,4.0,68.0,4.909090909090909,5.0,54.0,14.0,1.2727272727272725,21,8.0,8.0,5.0,0.38095238095238093,4.8125,3.5,77.0,5.0625,4.5,81.0,-4.0,-0.25
Alpena,1,,1.0,,8.0,8.0,8.0,13.0,13.0,13.0,-5.0,-5.0,28,13.0,6.0,9.0,0.4642857142857143,7.1,6.5,142.0,4.25,3.5,85.0,57.0,2.8499999999999996,13.0,8.0,1.0,4.0,0.6153846153846154,10.1,11.0,101.0,3.9,4.5,39.0,62.0,6.199999999999999,15,5.0,5.0,5.0,0.3333333333333333,4.1,4.0,41.0,4.6,3.0,46.0,-5.0,-0.5
Ann Arbor Father Gabriel Richard,1,,1.0,,5.0,5.0,5.0,11.0,11.0,11.0,-6.0,-6.0,41,12.0,15.0,14.0,0.2926829268292683,3.5925925925925926,2.0,97.0,4.481481481481482,3.0,121.0,-24.0,-0.8888888888888893,28.0,7.0,9.0,12.0,0.25,4.3125,3.0,69.0,4.625,3.5,74.0,-5.0,-0.3125,13,5.0,6.0,2.0,0.38461538461538464,2.5454545454545454,2.0,28.0,4.2727272727272725,2.0,47.0,-19.0,-1.727272727272727
Ann Arbor Greenhills,4,3.0,1.0,0.75,3.75,3.5,15.0,2.0,0.0,8.0,7.0,1.75,37,17.0,13.0,7.0,0.4594594594594595,7.233333333333333,5.0,217.0,3.8666666666666667,3.0,116.0,101.0,3.3666666666666667,15.0,7.0,4.0,4.0,0.4666666666666667,5.545454545454546,6.0,61.0,3.090909090909091,2.0,34.0,27.0,2.454545454545455,22,10.0,9.0,3.0,0.45454545454545453,8.210526315789474,5.0,156.0,4.315789473684211,4.0,82.0,74.0,3.8947368421052637
Ann Arbor Huron,1,,1.0,,1.0,1.0,1.0,9.0,9.0,9.0,-8.0,-8.0,49,3.0,24.0,22.0,0.061224489795918366,2.7777777777777777,2.0,75.0,8.037037037037036,7.0,217.0,-142.0,-5.259259259259259,27.0,2.0,13.0,12.0,0.07407407407407407,2.8666666666666667,2.0,43.0,8.8,8.0,132.0,-89.0,-5.933333333333334,22,1.0,11.0,10.0,0.045454545454545456,2.6666666666666665,2.0,32.0,7.083333333333333,7.0,85.0,-53.0,-4.416666666666666
Ann Arbor Pioneer,1,,1.0,,3.0,3.0,3.0,6.0,6.0,6.0,-3.0,-3.0,41,14.0,22.0,5.0,0.34146341463414637,4.138888888888889,2.5,149.0,5.194444444444445,4.0,187.0,-38.0,-1.0555555555555554,18.0,7.0,7.0,4.0,0.3888888888888889,3.2857142857142856,2.0,46.0,4.428571428571429,3.0,62.0,-16.0,-1.1428571428571432,23,7.0,15.0,1.0,0.30434782608695654,4.681818181818182,3.0,103.0,5.681818181818182,4.0,125.0,-22.0,-1.0
Ann Arbor Skyline,1,,1.0,,4.0,4.0,4.0,7.0,7.0,7.0,-3.0,-3.0,44,12.0,22.0,10.0,0.2727272727272727,4.529411764705882,4.0,154.0,4.735294117647059,4.0,161.0,-7.0,-0.20588235294117663,27.0,9.0,13.0,5.0,0.3333333333333333,5.2727272727272725,5.0,116.0,4.454545454545454,4.0,98.0,18.0,0.8181818181818183,17,3.0,9.0,5.0,0.17647058823529413,3.1666666666666665,3.5,38.0,5.25,5.5,63.0,-25.0,-2.0833333333333335
Armada,2,1.0,1.0,0.5,2.5,2.5,5.0,2.0,2.0,4.0,1.0,0.5,26,7.0,14.0,5.0,0.2692307692307692,2.5714285714285716,3.0,54.0,4.333333333333333,3.0,91.0,-37.0,-1.7619047619047614,13.0,4.0,7.0,2.0,0.3076923076923077,2.272727272727273,2.0,25.0,5.0,3.0,55.0,-30.0,-2.727272727272727,13,3.0,7.0,3.0,0.23076923076923078,2.9,3.5,29.0,3.6,3.5,36.0,-7.0,-0.7000000000000002
Ashley,1,,1.0,,0.0,0.0,0.0,8.0,8.0,8.0,-8.0,-8.0,30,8.0,14.0,8.0,0.26666666666666666,4.2272727272727275,4.0,93.0,9.5,8.0,209.0,-116.0,-5.2727272727272725,15.0,5.0,6.0,4.0,0.3333333333333333,4.181818181818182,4.0,46.0,7.909090909090909,7.0,87.0,-41.0,-3.7272727272727275,15,3.0,8.0,4.0,0.2,4.2727272727272725,5.0,47.0,11.090909090909092,12.0,122.0,-75.0,-6.818181818181819
Athens,1,,1.0,,1.0,1.0,1.0,16.0,16.0,16.0,-15.0,-15.0,29,,16.0,13.0,,1.5625,1.5,25.0,15.125,15.0,242.0,-217.0,-13.5625,18.0,,10.0,8.0,,1.7,1.5,17.0,16.2,15.5,162.0,-145.0,-14.5,11,,6.0,5.0,,1.3333333333333333,1.0,8.0,13.333333333333334,15.0,80.0,-72.0,-12.0
Atlanta,1,,1.0,,0.0,0.0,0.0,10.0,10.0,10.0,-10.0,-10.0,27,11.0,9.0,7.0,0.4074074074074074,7.4,2.5,148.0,5.1,4.0,102.0,46.0,2.3000000000000007,8.0,3.0,2.0,3.0,0.375,13.0,15.0,65.0,5.2,5.0,26.0,39.0,7.8,19,8.0,7.0,4.0,0.42105263157894735,5.533333333333333,2.0,83.0,5.066666666666666,4.0,76.0,7.0,0.4666666666666668
Au Gres-Sims,3,2.0,1.0,0.6666666666666666,13.333333333333334,11.0,40.0,9.333333333333334,10.0,28.0,12.0,4.0,29,10.0,10.0,9.0,0.3448275862068966,7.761904761904762,5.0,163.0,7.095238095238095,5.0,149.0,14.0,0.666666666666667,16.0,7.0,3.0,6.0,0.4375,7.4,4.5,74.0,5.5,2.5,55.0,19.0,1.9000000000000004,13,3.0,7.0,3.0,0.23076923076923078,8.090909090909092,7.0,89.0,8.545454545454545,9.0,94.0,-5.0,-0.45454545454545325
Auburn Hills Avondale,1,,1.0,,3.0,3.0,3.0,9.0,9.0,9.0,-6.0,-6.0,40,22.0,12.0,6.0,0.55,6.882352941176471,6.0,234.0,3.911764705882353,3.0,133.0,101.0,2.970588235294118,27.0,16.0,6.0,5.0,0.5925925925925926,7.909090909090909,7.0,174.0,4.045454545454546,3.5,89.0,85.0,3.8636363636363633,13,6.0,6.0,1.0,0.46153846153846156,5.0,4.0,60.0,3.6666666666666665,3.0,44.0,16.0,1.3333333333333335
Auburn Hills Oakland Christian,2,1.0,1.0,0.5,5.0,5.0,10.0,5.0,5.0,10.0,0.0,0.0,40,11.0,13.0,16.0,0.275,5.333333333333333,5.0,128.0,5.833333333333333,3.0,140.0,-12.0,-0.5,17.0,5.0,5.0,7.0,0.29411764705882354,6.0,5.5,60.0,5.0,2.5,50.0,10.0,1.0,23,6.0,8.0,9.0,0.2608695652173913,4.857142857142857,4.5,68.0,6.428571428571429,3.5,90.0,-22.0,-1.571428571428572
Bad Axe,2,1.0,1.0,0.5,9.0,9.0,18.0,5.5,5.5,11.0,7.0,3.5,33,19.0,14.0,,0.5757575757575758,5.96969696969697,4.0,197.0,5.121212121212121,4.0,169.0,28.0,0.8484848484848486,17.0,11.0,6.0,,0.6470588235294118,6.9411764705882355,7.0,118.0,4.588235294117647,4.0,78.0,40.0,2.3529411764705888,16,8.0,8.0,,0.5,4.9375,4.0,79.0,5.6875,4.0,91.0,-12.0,-0.75
Baldwin,1,,1.0,,0.0,0.0,0.0,18.0,18.0,18.0,-18.0,-18.0,24,,8.0,16.0,,1.625,1.0,13.0,12.125,13.0,97.0,-84.0,-10.5,15.0,,6.0,9.0,,2.1666666666666665,2.5,13.0,12.5,13.0,75.0,-62.0,-10.333333333333334,9,,2.0,7.0,,0.0,0.0,0.0,11.0,11.0,22.0,-22.0,-11.0
Bangor,2,1.0,1.0,0.5,7.5,7.5,15.0,9.0,9.0,18.0,-3.0,-1.5,36,2.0,19.0,15.0,0.05555555555555555,3.0476190476190474,1.0,64.0,14.761904761904763,15.0,310.0,-246.0,-11.714285714285715,15.0,,8.0,7.0,,2.875,1.5,23.0,17.875,18.0,143.0,-120.0,-15.0,21,2.0,11.0,8.0,0.09523809523809523,3.1538461538461537,1.0,41.0,12.846153846153847,15.0,167.0,-126.0,-9.692307692307693
Bark River-Harris,1,,1.0,,1.0,1.0,1.0,15.0,15.0,15.0,-14.0,-14.0,31,4.0,10.0,17.0,0.12903225806451613,5.0,4.5,70.0,8.0,8.5,112.0,-42.0,-3.0,14.0,2.0,5.0,7.0,0.14285714285714285,6.285714285714286,7.0,44.0,8.714285714285714,11.0,61.0,-17.0,-2.428571428571428,17,2.0,5.0,10.0,0.11764705882352941,3.7142857142857144,4.0,26.0,7.285714285714286,6.0,51.0,-25.0,-3.571428571428571
Bath,1,,1.0,,4.0,4.0,4.0,6.0,6.0,6.0,-2.0,-2.0,22,5.0,16.0,1.0,0.22727272727272727,4.476190476190476,3.0,94.0,10.857142857142858,11.0,228.0,-134.0,-6.380952380952381,14.0,5.0,9.0,,0.35714285714285715,6.142857142857143,4.0,86.0,9.214285714285714,8.0,129.0,-43.0,-3.0714285714285703,8,,7.0,1.0,,1.1428571428571428,1.0,8.0,14.142857142857142,12.0,99.0,-91.0,-13.0
Battle Creek Central,1,,1.0,,1.0,1.0,1.0,11.0,11.0,11.0,-10.0,-10.0,31,1.0,16.0,14.0,0.03225806451612903,1.9411764705882353,0.0,33.0,15.529411764705882,16.0,264.0,-231.0,-13.588235294117647,16.0,,8.0,8.0,,1.125,0.0,9.0,19.25,19.0,154.0,-145.0,-18.125,15,1.0,8.0,6.0,0.06666666666666667,2.6666666666666665,0.0,24.0,12.222222222222221,11.0,110.0,-86.0,-9.555555555555555
Battle Creek Harper Creek,1,,1.0,,2.0,2.0,2.0,4.0,4.0,4.0,-2.0,-2.0,38,20.0,9.0,9.0,0.5263157894736842,7.275862068965517,6.0,211.0,3.103448275862069,2.0,90.0,121.0,4.172413793103448,13.0,10.0,3.0,,0.7692307692307693,9.23076923076923,11.0,120.0,2.5384615384615383,2.0,33.0,87.0,6.692307692307692,25,10.0,6.0,9.0,0.4,5.6875,5.5,91.0,3.5625,3.0,57.0,34.0,2.125
Battle Creek Lakeview,6,5.0,1.0,0.8333333333333334,8.833333333333334,8.5,53.0,3.6666666666666665,2.0,22.0,31.0,5.166666666666668,40,30.0,6.0,4.0,0.75,7.611111111111111,7.0,274.0,2.7777777777777777,2.0,100.0,174.0,4.833333333333333,20.0,17.0,,3.0,0.85,9.176470588235293,10.0,156.0,2.411764705882353,1.0,41.0,115.0,6.76470588235294,20,13.0,6.0,1.0,0.65,6.2105263157894735,5.0,118.0,3.1052631578947367,3.0,59.0,59.0,3.1052631578947367
Battle Creek Pennfield,1,,1.0,,2.0,2.0,2.0,12.0,12.0,12.0,-10.0,-10.0,27,5.0,17.0,5.0,0.18518518518518517,3.4545454545454546,2.0,76.0,6.363636363636363,6.0,140.0,-64.0,-2.9090909090909087,14.0,3.0,9.0,2.0,0.21428571428571427,3.25,1.5,39.0,5.833333333333333,5.5,70.0,-31.0,-2.583333333333333,13,2.0,8.0,3.0,0.15384615384615385,3.7,2.5,37.0,7.0,6.5,70.0,-33.0,-3.3
Bay City All Saints,3,2.0,1.0,0.6666666666666666,10.0,14.0,30.0,1.3333333333333333,2.0,4.0,26.0,8.666666666666666,26,14.0,11.0,1.0,0.5384615384615384,7.84,6.0,196.0,5.28,4.0,132.0,64.0,2.5599999999999996,17.0,11.0,6.0,,0.6470588235294118,9.0,8.0,153.0,4.9411764705882355,3.0,84.0,69.0,4.0588235294117645,9,3.0,5.0,1.0,0.3333333333333333,5.375,4.0,43.0,6.0,5.5,48.0,-5.0,-0.625
Bay City Central,1,,1.0,,2.0,2.0,2.0,11.0,11.0,11.0,-9.0,-9.0,33,12.0,19.0,2.0,0.36363636363636365,5.625,3.5,180.0,6.9375,6.0,222.0,-42.0,-1.3125,18.0,7.0,9.0,2.0,0.3888888888888889,5.764705882352941,4.0,98.0,7.0588235294117645,5.0,120.0,-22.0,-1.2941176470588234,15,5.0,10.0,,0.3333333333333333,5.466666666666667,3.0,82.0,6.8,8.0,102.0,-20.0,-1.333333333333333
Bay City John Glenn,4,3.0,1.0,0.75,4.0,4.5,16.0,1.75,1.5,7.0,9.0,2.25,40,32.0,5.0,3.0,0.8,8.605263157894736,9.0,327.0,2.3947368421052633,1.0,91.0,236.0,6.210526315789473,26.0,18.0,5.0,3.0,0.6923076923076923,7.333333333333333,6.5,176.0,3.0416666666666665,2.0,73.0,103.0,4.291666666666666,14,14.0,,,1.0,10.785714285714286,10.0,151.0,1.2857142857142858,0.5,18.0,133.0,9.5
Bay City Western,3,2.0,1.0,0.6666666666666666,5.666666666666667,7.0,17.0,2.3333333333333335,2.0,7.0,10.0,3.3333333333333335,38,21.0,1.0,16.0,0.5526315789473685,7.458333333333333,6.0,179.0,1.8333333333333333,1.0,44.0,135.0,5.625,19.0,10.0,,9.0,0.5263157894736842,5.5,6.0,66.0,1.3333333333333333,0.5,16.0,50.0,4.166666666666667,19,11.0,1.0,7.0,0.5789473684210527,9.416666666666666,8.5,113.0,2.3333333333333335,1.5,28.0,85.0,7.083333333333332
Beal City,7,7.0,,1.0,9.0,10.0,63.0,0.7142857142857143,1.0,5.0,58.0,8.285714285714286,38,25.0,8.0,5.0,0.6578947368421053,9.242424242424242,10.0,305.0,2.878787878787879,2.0,95.0,210.0,6.363636363636363,17.0,12.0,3.0,2.0,0.7058823529411765,10.266666666666667,10.0,154.0,2.3333333333333335,1.0,35.0,119.0,7.933333333333334,21,13.0,5.0,3.0,0.6190476190476191,8.38888888888889,6.5,151.0,3.3333333333333335,2.0,60.0,91.0,5.055555555555555
Bear Lake,3,2.0,1.0,0.6666666666666666,7.666666666666667,7.0,23.0,4.0,1.0,12.0,11.0,3.666666666666667,36,13.0,8.0,15.0,0.3611111111111111,8.5,9.0,187.0,5.2727272727272725,4.0,116.0,71.0,3.2272727272727275,15.0,5.0,4.0,6.0,0.3333333333333333,8.6,8.5,86.0,5.7,4.5,57.0,29.0,2.8999999999999995,21,8.0,4.0,9.0,0.38095238095238093,8.416666666666666,9.5,101.0,4.916666666666667,4.0,59.0,42.0,3.499999999999999
Beaverton,3,2.0,1.0,0.6666666666666666,9.333333333333334,5.0,28.0,4.666666666666667,4.0,14.0,14.0,4.666666666666667,34,19.0,12.0,3.0,0.5588235294117647,7.741935483870968,5.0,240.0,4.290322580645161,4.0,133.0,107.0,3.451612903225807,22.0,11.0,9.0,2.0,0.5,6.1,4.0,122.0,4.5,4.0,90.0,32.0,1.5999999999999996,12,8.0,3.0,1.0,0.6666666666666666,10.727272727272727,10.0,118.0,3.909090909090909,3.0,43.0,75.0,6.8181818181818175
Belding,1,,1.0,,0.0,0.0,0.0,14.0,14.0,14.0,-14.0,-14.0,43,8.0,8.0,27.0,0.18604651162790697,7.125,5.0,114.0,6.375,5.0,102.0,12.0,0.75,25.0,2.0,3.0,20.0,0.08,5.0,2.0,25.0,7.4,7.0,37.0,-12.0,-2.4000000000000004,18,6.0,5.0,7.0,0.3333333333333333,8.090909090909092,6.0,89.0,5.909090909090909,4.0,65.0,24.0,2.1818181818181825
Bellaire,1,,1.0,,0.0,0.0,0.0,12.0,12.0,12.0,-12.0,-12.0,16,2.0,8.0,6.0,0.125,4.0,3.0,40.0,11.4,10.0,114.0,-74.0,-7.4,5.0,,3.0,2.0,,1.0,1.0,3.0,14.333333333333334,16.0,43.0,-40.0,-13.333333333333334,11,2.0,5.0,4.0,0.18181818181818182,5.285714285714286,4.0,37.0,10.142857142857142,8.0,71.0,-34.0,-4.857142857142857
Belleville,2,1.0,1.0,0.5,2.5,2.5,5.0,6.0,6.0,12.0,-7.0,-3.5,32,11.0,15.0,6.0,0.34375,3.9615384615384617,2.0,103.0,6.615384615384615,6.0,172.0,-69.0,-2.6538461538461533,12.0,3.0,5.0,4.0,0.25,2.875,1.5,23.0,6.75,5.5,54.0,-31.0,-3.875,20,8.0,10.0,2.0,0.4,4.444444444444445,4.0,80.0,6.555555555555555,6.0,118.0,-38.0,-2.1111111111111107
Bellevue,2,1.0,1.0,0.5,5.0,5.0,10.0,7.0,7.0,14.0,-4.0,-2.0,20,,9.0,11.0,,2.4444444444444446,2.0,22.0,10.777777777777779,11.0,97.0,-75.0,-8.333333333333334,14.0,,6.0,8.0,,1.8333333333333333,1.5,11.0,12.666666666666666,12.5,76.0,-65.0,-10.833333333333332,6,,3.0,3.0,,3.6666666666666665,3.0,11.0,7.0,5.0,21.0,-10.0,-3.3333333333333335
Benzie Central,5,4.0,1.0,0.8,7.2,7.0,36.0,3.6,3.0,18.0,18.0,3.6,37,18.0,15.0,4.0,0.4864864864864865,7.03030303030303,6.0,232.0,5.212121212121212,4.0,172.0,60.0,1.8181818181818183,24.0,11.0,10.0,3.0,0.4583333333333333,6.476190476190476,6.0,136.0,5.619047619047619,4.0,118.0,18.0,0.8571428571428577,13,7.0,5.0,1.0,0.5384615384615384,8.0,7.0,96.0,4.5,3.0,54.0,42.0,3.5
Berkley,3,2.0,1.0,0.6666666666666666,3.3333333333333335,4.0,10.0,6.0,5.0,18.0,-8.0,-2.6666666666666665,41,11.0,17.0,13.0,0.2682926829268293,5.178571428571429,4.0,145.0,5.964285714285714,6.0,167.0,-22.0,-0.7857142857142856,18.0,4.0,6.0,8.0,0.2222222222222222,4.5,4.0,45.0,5.9,6.5,59.0,-14.0,-1.4000000000000004,23,7.0,11.0,5.0,0.30434782608695654,5.555555555555555,3.5,100.0,6.0,6.0,108.0,-8.0,-0.44444444444444464
Berrien Springs,1,,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,-2.0,-2.0,32,19.0,11.0,2.0,0.59375,6.0,5.0,180.0,3.433333333333333,2.0,103.0,77.0,2.566666666666667,22.0,11.0,9.0,2.0,0.5,4.05,3.0,81.0,3.65,2.5,73.0,8.0,0.3999999999999999,10,8.0,2.0,,0.8,9.9,8.0,99.0,3.0,2.0,30.0,69.0,6.9
