teamName,teamId,leagueName,opponentName,opponentId,gameDate,gameTime,homeOrAway,location,teamScore,opponentScore,notes,contestType,seasonType,postSeasonInfo,tournamentInfo,tournamentName,tournamentType,contestName,seasonTypeCode
Brighton,2713163,Kensington Lakes Activities Association,Northville,2713449.0,2023-04-06T15:30:00,3:30 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,1.0,6.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Northville,2713449.0,2023-04-06T17:30:00,5:30 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,5.0,9.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Livonia Stevenson,2713479.0,2023-04-07T16:30:00,4:30 PM,H,,12.0,4.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Ann Arbor Pioneer,2713329.0,2023-04-08T12:00:00,12:00 PM,H,http://maps.google.com/maps?q=BHS+Baseball+7878+Brighton+Rd++Brighton%2c+MI+,16.0,3.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Ann Arbor Pioneer,2713329.0,2023-04-08T14:00:00,2:00 PM,H,http://maps.google.com/maps?q=BHS+Baseball+7878+Brighton+Rd++Brighton%2c+MI+,12.0,10.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Novi,2713214.0,2023-04-10T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Novi+High+School+24062+Taft+Rd++Novi%2c+MI+48375,10.0,5.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Novi,2713214.0,2023-04-12T16:30:00,4:30 PM,H,,10.0,2.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Linden,2713342.0,2023-04-14T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Linden+High+School+7201+Silver+Lake+Rd++Linden%2c+MI+48451-8710,8.0,1.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Linden,2713342.0,2023-04-14T18:00:00,6:00 PM,A,,11.0,1.0,,1,1,,,,,,S 
Brighton,2713163,Kensington Lakes Activities Association,Detroit Western,2713516.0,2023-04-15T11:00:00,11:00 AM,H,,7.0,1.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Detroit Western,2713516.0,2023-04-15T13:00:00,1:00 PM,H,,5.0,1.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Salem,2713333.0,2023-04-17T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Salem+High+School+46181+Joy+Rd++Canton%2c+MI+48187-1318,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Salem,2713333.0,2023-04-18T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Salem+High+School+46181+Joy+Rd++Canton%2c+MI+48187-1318,8.0,9.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Salem,2713333.0,2023-04-19T16:30:00,4:30 PM,H,,9.0,4.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Ann Arbor Huron,2713213.0,2023-04-20T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Huron+High+School+(Ann+Arbor)+2727+Fuller+Rd.++Ann+Arbor%2c+MI+48105,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Ann Arbor Huron,2713213.0,2023-04-20T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Huron+High+School+(Ann+Arbor)+2727+Fuller+Rd.++Ann+Arbor%2c+MI+48105,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Ypsilanti Community,2713114.0,2023-04-22T11:00:00,11:00 AM,H,,14.0,3.0,(5 Inn),1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Ypsilanti Community,2713114.0,2023-04-22T13:00:00,1:00 PM,H,,12.0,2.0,(5 Inn),1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Hartland,2713508.0,2023-04-24T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Hartland+High+School+10635+Dunham+Rd.++Hartland%2c+MI+48353-0900,2.0,3.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Hartland,2713508.0,2023-04-26T16:30:00,4:30 PM,H,,0.0,3.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Clarkston,2713283.0,2023-04-28T16:00:00,4:00 PM,H,,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Clarkston,2713283.0,2023-04-28T18:00:00,6:00 PM,H,,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Canton,2713418.0,2023-05-01T16:30:00,4:30 PM,H,,12.0,0.0,(5 Inn),1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Canton,2713418.0,2023-05-03T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Canton+High+School+8415+N+Canton+Center+Rd++Canton%2c+MI+48187-1300,5.0,2.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,New Baltimore Anchor Bay,2713300.0,2023-05-06T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=COMERICA+PARK+-+Detroit+2100+Woodward+Ave.++Detroit%2c+MI+48201,1.0,0.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Howell,2713415.0,2023-05-08T16:30:00,4:30 PM,H,,2.0,12.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Howell,2713415.0,2023-05-10T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Howell+High+School+1200+W+Grand+River+Ave+.+Howell%2c+MI+48843-1985,5.0,0.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,South Lyon,2713485.0,2023-05-12T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=South+Lyon+High+School+1000+N+Lafayette+St++South+Lyon%2c+MI+0,7.0,2.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,South Lyon,2713485.0,2023-05-12T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=South+Lyon+High+School+1000+N+Lafayette+St++South+Lyon%2c+MI+0,2.0,3.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Plymouth,2713281.0,2023-05-15T16:30:00,4:30 PM,H,,6.0,0.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,,,2023-05-15T19:00:00,7:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Plymouth,2713281.0,2023-05-17T16:30:00,4:30 PM,A,http://maps.google.com/maps?q=Plymouth+High+School+8400+N.+Beck+Rd.++Canton%2c+MI+48187,13.0,3.0,(5 Inn),1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,,,2023-05-18T15:00:00,3:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Fowlerville,2713536.0,2023-05-19T19:30:00,7:30 PM,H,http://maps.google.com/maps?q=BHS+Baseball+7878+Brighton+Rd++Brighton%2c+MI+,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Grand Ledge,2713152.0,2023-05-20T09:00:00,9:00 AM,H,,2.0,0.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Olivet,2713490.0,2023-05-20T14:30:00,2:30 PM,H,http://maps.google.com/maps?q=Cornerstone+University+1001+East+Beltline+NE++Grand+Rapids%2c+Mi+49525,2.0,2.0,(8 Inn),1,1,,,,0.0,Hot Corner Classic,S 
Brighton,2713163,Kensington Lakes Activities Association,,,2023-05-22T16:00:00,4:00 PM,H,,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Belleville,2713559.0,2023-05-22T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=BHS+Baseball+7878+Brighton+Rd++Brighton%2c+MI+,11.0,1.0,(5 Inn),1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,,,2023-05-22T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,,,2023-05-22T18:00:00,6:00 PM,H,,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Belleville (V),2713559.0,2023-05-22T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=BHS+Baseball+7878+Brighton+Rd++Brighton%2c+MI+,10.0,0.0,(5 Inn),1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,,,2023-05-24T16:30:00,4:30 PM,H,,,,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Flushing,2713249.0,2023-05-25T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Flushing+High+School+5039+Deland+Rd++Flushing%2c+MI+48433-1398,2.0,1.0,,1,1,,,,0.0,,S 
Brighton,2713163,Kensington Lakes Activities Association,Flushing,2713249.0,2023-05-25T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Flushing+High+School+5039+Deland+Rd++Flushing%2c+MI+48433-1398,1.0,4.0,,1,1,,,,0.0,,S 
