,teamName,teamId,leagueName,opponentName,opponentId,gameDate,gameTime,homeOrAway,location,teamScore,opponentScore,notes,contestType,seasonType,postSeasonInfo,tournamentInfo,tournamentName,tournamentType,contestName,seasonTypeCode
0,Brighton,2106589,Kensington Lakes Activities Association-Gold,Canton,2106862.0,2018-03-26T16:30:00,4:30 PM,A,,8.0,9.0,,1,1,,,,,,S 
1,Brighton,2106589,Kensington Lakes Activities Association-Gold,Grand Blanc,2106673.0,2018-03-28T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Grand+Blanc+High+School+12500+Holly+Rd++Grand+Blanc%2c+MI+48439,1.0,2.0,,1,1,,,,0.0,,S 
2,Brighton,2106589,Kensington Lakes Activities Association-Gold,Grand Blanc,2106673.0,2018-03-28T18:15:00,6:15 PM,A,,7.0,3.0,,1,1,,,,,,S 
3,Brighton,2106589,Kensington Lakes Activities Association-Gold,Pinckney,2106811.0,2018-04-04T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
4,Brighton,2106589,Kensington Lakes Activities Association-Gold,Pinckney,2106811.0,2018-04-05T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
5,Brighton,2106589,Kensington Lakes Activities Association-Gold,Pinckney,2106811.0,2018-04-05T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
6,Brighton,2106589,Kensington Lakes Activities Association-Gold,Ann Arbor Pioneer,2106766.0,2018-04-07T12:00:00,12:00 PM,A,http://maps.google.com/maps?q=Pioneer+High+School+601+W+Stadium+Blvd++Ann+Arbor%2c+MI+48103-5898,,,,1,1,,,,0.0,,S 
7,Brighton,2106589,Kensington Lakes Activities Association-Gold,Ann Arbor Pioneer,2106766.0,2018-04-07T14:00:00,2:00 PM,A,http://maps.google.com/maps?q=Pioneer+High+School+601+W+Stadium+Blvd++Ann+Arbor%2c+MI+48103-5898,,,,1,1,,,,0.0,,S 
8,Brighton,2106589,Kensington Lakes Activities Association-Gold,Livonia Churchill,2106814.0,2018-04-09T16:30:00,4:30 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,11.0,3.0,,1,1,,,,0.0,,S 
9,Brighton,2106589,Kensington Lakes Activities Association-Gold,Howell,2106859.0,2018-04-11T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Howell+High+School+1200+W+Grand+River+Ave+.+Howell%2c+MI+48843-1985,6.0,10.0,,1,1,,,,0.0,,S 
10,Brighton,2106589,Kensington Lakes Activities Association-Gold,Howell,2106859.0,2018-04-11T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Howell+High+School+1200+W+Grand+River+Ave+.+Howell%2c+MI+48843-1985,5.0,20.0,,1,1,,,,0.0,,S 
11,Brighton,2106589,Kensington Lakes Activities Association-Gold,Livonia Franklin,2106756.0,2018-04-16T16:30:00,4:30 PM,A,,6.0,0.0,,1,1,,,,,,S 
12,Brighton,2106589,Kensington Lakes Activities Association-Gold,Novi,2106642.0,2018-04-18T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Novi+High+School+24062+Taft+Rd++Novi%2c+MI+48375,12.0,1.0,,1,1,,,,0.0,,S 
13,Brighton,2106589,Kensington Lakes Activities Association-Gold,Novi,2106642.0,2018-04-18T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Novi+High+School+24062+Taft+Rd++Novi%2c+MI+48375,16.0,5.0,,1,1,,,,0.0,,S 
14,Brighton,2106589,Kensington Lakes Activities Association-Gold,Holly,2106805.0,2018-04-20T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
15,Brighton,2106589,Kensington Lakes Activities Association-Gold,Holly,2106805.0,2018-04-20T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
16,Brighton,2106589,Kensington Lakes Activities Association-Gold,Westland John Glenn,2106825.0,2018-04-23T16:30:00,4:30 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,11.0,1.0,,1,1,,,,0.0,,S 
17,Brighton,2106589,Kensington Lakes Activities Association-Gold,Flushing,2106680.0,2018-04-25T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
18,Brighton,2106589,Kensington Lakes Activities Association-Gold,Flushing,2106680.0,2018-04-25T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
19,Brighton,2106589,Kensington Lakes Activities Association-Gold,Milford,2106919.0,2018-04-27T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
20,Brighton,2106589,Kensington Lakes Activities Association-Gold,Milford,2106919.0,2018-04-27T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
