,teamName,teamId,leagueName,opponentName,opponentId,gameDate,gameTime,homeOrAway,location,teamScore,opponentScore,notes,contestType,seasonType,postSeasonInfo,tournamentInfo,tournamentName,tournamentType,contestName,seasonTypeCode
0,Brighton,1454355,Kensington Lakes Activities Association,Ann Arbor Pioneer,1454550.0,2015-03-28T12:00:00,12:00 PM,A,http://maps.google.com/maps?q=Pioneer+High+School+(Ann+Arbor)+601+W+Stadium+Blvd++Ann+Arbor%2c+MI+0,,,,1,1,,,,0.0,,S 
1,Brighton,1454355,Kensington Lakes Activities Association,Ann Arbor Pioneer,1454550.0,2015-03-28T14:00:00,2:00 PM,A,http://maps.google.com/maps?q=Pioneer+High+School+(Ann+Arbor)+601+W+Stadium+Blvd++Ann+Arbor%2c+MI+0,,,,1,1,,,,0.0,,S 
2,Brighton,1454355,Kensington Lakes Activities Association,Waterford Kettering,1454756.0,2015-04-01T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,7.0,1.0,,1,1,,,,0.0,,S 
3,Brighton,1454355,Kensington Lakes Activities Association,Pinckney,1454606.0,2015-04-15T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Pinckney+High+School+10255+Dexter+Pinckney+Rd++Pinckney%2c+MI+48169-8918,17.0,0.0,(3 Inn),1,1,,,,0.0,,S 
4,Brighton,1454355,Kensington Lakes Activities Association,Pinckney,1454606.0,2015-04-15T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Pinckney+High+School+10255+Dexter+Pinckney+Rd++Pinckney%2c+MI+48169-8918,12.0,1.0,(5 Inn),1,1,,,,0.0,,S 
5,Brighton,1454355,Kensington Lakes Activities Association,White Lake Lakeland,1454377.0,2015-04-17T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,10.0,0.0,,1,1,,,,0.0,,S 
6,Brighton,1454355,Kensington Lakes Activities Association,Walled Lake Central,1454660.0,2015-04-20T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Walled+Lake+Central+High+School+1600+Oakley+Park+Road++Walled+Lake%2c+MI+48390,,,,1,1,,,,0.0,,S 
7,Brighton,1454355,Kensington Lakes Activities Association,Walled Lake Central,1454660.0,2015-04-20T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Walled+Lake+Central+High+School+1600+Oakley+Park+Road++Walled+Lake%2c+MI+48390,,,,1,1,,,,0.0,,S 
8,Brighton,1454355,Kensington Lakes Activities Association,Howell,1454659.0,2015-04-22T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
9,Brighton,1454355,Kensington Lakes Activities Association,Howell,1454659.0,2015-04-22T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
10,Brighton,1454355,Kensington Lakes Activities Association,Walled Lake Central,1454660.0,2015-04-23T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Walled+Lake+Central+High+School+1600+Oakley+Park+Road++Walled+Lake%2c+MI+48390,10.0,2.0,,1,1,,,,0.0,Postponed from 4/20/15,S 
11,Brighton,1454355,Kensington Lakes Activities Association,Walled Lake Central,1454660.0,2015-04-23T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Walled+Lake+Central+High+School+1600+Oakley+Park+Road++Walled+Lake%2c+MI+48390,8.0,10.0,,1,1,,,,0.0,Postponed from 4/20/15,S 
12,Brighton,1454355,Kensington Lakes Activities Association,Howell,1454659.0,2015-04-24T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,2.0,3.0,(8 Inn),1,1,,,,0.0,,S 
13,Brighton,1454355,Kensington Lakes Activities Association,Howell,1454659.0,2015-04-24T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,6.0,0.0,,1,1,,,,0.0,,S 
14,Brighton,1454355,Kensington Lakes Activities Association,Northville,1454699.0,2015-04-25T11:00:00,11:00 AM,A,http://maps.google.com/maps?q=Northville+High+School+45700+6+Mile+Rd++Northville%2c+MI+48167-9521,3.0,6.0,,1,1,,,,0.0,,S 
15,Brighton,1454355,Kensington Lakes Activities Association,Northville,1454699.0,2015-04-25T13:00:00,1:00 PM,A,http://maps.google.com/maps?q=Northville+High+School+45700+6+Mile+Rd++Northville%2c+MI+48167-9521,7.0,6.0,,1,1,,,,0.0,,S 
