,teamName,teamId,leagueName,opponentName,opponentId,gameDate,gameTime,homeOrAway,location,teamScore,opponentScore,notes,contestType,seasonType,postSeasonInfo,tournamentInfo,tournamentName,tournamentType,contestName,seasonTypeCode
44,Shepherd,311007,Tri-Valley Conference,Clare,311240.0,2012-04-14T10:00:00,10:00 AM,A,,,,,2,1,,<img src='/DesktopModules/MHSAA-Schedules/images/tournament-small.png' alt='Tournament' border='0'/>,,1.0,Clare Invitational,S 
45,Shepherd,311007,Tri-Valley Conference,Bridgeport,311026.0,2012-04-17T16:00:00,4:00 PM,A,,15.0,0.0,(5 Inn),1,1,,,,,,S 
46,Shepherd,311007,Tri-Valley Conference,Bridgeport,311026.0,2012-04-17T18:00:00,6:00 PM,A,,20.0,0.0,(4 Inn),1,1,,,,,,S 
47,Shepherd,311007,Tri-Valley Conference,Sanford Meridian Early College,311420.0,2012-04-20T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
48,Shepherd,311007,Tri-Valley Conference,Sanford Meridian Early College,311420.0,2012-04-20T18:00:00,6:00 PM,H,,,,,1,1,,,,,,S 
49,Shepherd,311007,Tri-Valley Conference,Mt Pleasant,311408.0,2012-04-23T16:00:00,4:00 PM,A,,2.0,9.0,,1,1,,,,,,S 
50,Shepherd,311007,Tri-Valley Conference,Mt Pleasant,311408.0,2012-04-23T18:00:00,6:00 PM,A,,5.0,11.0,,1,1,,,,,,S 
51,Shepherd,311007,Tri-Valley Conference,Merrill,311182.0,2012-04-24T16:00:00,4:00 PM,H,,10.0,0.0,(5 Inn),1,1,,,,,,S 
52,Shepherd,311007,Tri-Valley Conference,Merrill,311182.0,2012-04-24T18:00:00,6:00 PM,H,,9.0,7.0,,1,1,,,,,,S 
53,Shepherd,311007,Tri-Valley Conference,Ovid-Elsie,311209.0,2012-05-01T16:00:00,4:00 PM,A,,7.0,0.0,,1,1,,,,,,S 
54,Shepherd,311007,Tri-Valley Conference,Ovid-Elsie,311209.0,2012-05-01T18:00:00,6:00 PM,A,,11.0,2.0,,1,1,,,,,,S 
55,Shepherd,311007,Tri-Valley Conference,Hemlock,311472.0,2012-05-03T16:00:00,4:00 PM,H,,14.0,4.0,,1,1,,,,,,S 
56,Shepherd,311007,Tri-Valley Conference,Mt Pleasant Sacred Heart,311284.0,2012-05-05T10:00:00,10:00 AM,H,,,,,2,1,,<img src='/DesktopModules/MHSAA-Schedules/images/tournament-small.png' alt='Tournament' border='0'/>,,1.0,Shepherd Tournament,S 
57,Shepherd,311007,Tri-Valley Conference,Saginaw Swan Valley,311160.0,2012-05-08T16:00:00,4:00 PM,H,,11.0,1.0,,1,1,,,,,,S 
58,Shepherd,311007,Tri-Valley Conference,Saginaw Swan Valley,311160.0,2012-05-08T18:00:00,6:00 PM,H,,6.0,3.0,,1,1,,,,,,S 
59,Shepherd,311007,Tri-Valley Conference,Alma,311119.0,2012-05-11T16:00:00,4:00 PM,A,,6.0,4.0,,1,1,,,,,,S 
60,Shepherd,311007,Tri-Valley Conference,Alma,311119.0,2012-05-11T18:00:00,6:00 PM,A,,2.0,4.0,,1,1,,,,,,S 
61,Shepherd,311007,Tri-Valley Conference,Freeland,311551.0,2012-05-14T16:00:00,4:00 PM,A,,1.0,4.0,,1,1,,,,,,S 
62,Shepherd,311007,Tri-Valley Conference,Freeland,311551.0,2012-05-14T18:00:00,6:00 PM,A,,11.0,7.0,,1,1,,,,,,S 
63,Shepherd,311007,Tri-Valley Conference,Chesaning,311071.0,2012-05-16T16:00:00,4:00 PM,H,,12.0,0.0,(5 Inn),1,1,,,,,,S 
64,Shepherd,311007,Tri-Valley Conference,Chesaning,311071.0,2012-05-16T18:00:00,6:00 PM,H,,16.0,2.0,,1,1,,,,,,S 
65,Shepherd,311007,Tri-Valley Conference,Remus Chippewa Hills,311250.0,2012-05-17T16:00:00,4:00 PM,A,,,,,1,1,,,,,,S 
66,Shepherd,311007,Tri-Valley Conference,Midland,311423.0,2012-05-22T16:00:00,4:00 PM,H,,5.0,4.0,,1,1,,,,,,S 
67,Shepherd,311007,Tri-Valley Conference,Midland Bullock Creek,311597.0,2012-05-24T16:00:00,4:00 PM,H,,1.0,2.0,,1,1,,,,,,S 
68,Shepherd,311007,Tri-Valley Conference,Sanford Meridian Early College,311420.0,2012-05-29T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
69,Shepherd,311007,Tri-Valley Conference,Sanford Meridian Early College,311420.0,2012-05-29T18:00:00,6:00 PM,A,,,,,1,1,,,,,,S 
70,Cass City,311008,Greater Thumb Conference,Millington,311303.0,2012-03-26T16:30:00,4:30 PM,A,,7.0,4.0,,1,1,,,,,,S 
71,Cass City,311008,Greater Thumb Conference,Millington,311303.0,2012-03-26T18:00:00,6:00 PM,A,,2.0,2.0,(5 Inn),1,1,,,,,,S 
72,Cass City,311008,Greater Thumb Conference,Capac,311177.0,2012-03-28T16:00:00,4:00 PM,H,,11.0,7.0,(6 Inn),1,1,,,,,,S 
73,Cass City,311008,Greater Thumb Conference,Capac,311177.0,2012-03-28T18:00:00,6:00 PM,H,,6.0,3.0,(5 Inn),1,1,,,,,,S 
74,Cass City,311008,Greater Thumb Conference,Caro,311224.0,2012-04-12T16:00:00,4:00 PM,A,,5.0,2.0,,1,1,,,,,,S 
75,Cass City,311008,Greater Thumb Conference,Caro,311224.0,2012-04-12T18:30:00,6:30 PM,A,,3.0,2.0,,1,1,,,,,,S 
76,Cass City,311008,Greater Thumb Conference,North Branch,311436.0,2012-04-13T16:00:00,4:00 PM,A,,0.0,4.0,(6 Inn),1,1,,,,,,S 
77,Cass City,311008,Greater Thumb Conference,North Branch,311436.0,2012-04-13T18:00:00,6:00 PM,A,,1.0,6.0,(6 Inn),1,1,,,,,,S 
78,Cass City,311008,Greater Thumb Conference,Brown City,311480.0,2012-04-16T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
79,Cass City,311008,Greater Thumb Conference,Ubly,311039.0,2012-04-19T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
80,Cass City,311008,Greater Thumb Conference,Vassar,311202.0,2012-04-21T09:00:00,9:00 AM,A,,,,,2,1,,<img src='/DesktopModules/MHSAA-Schedules/images/tournament-small.png' alt='Tournament' border='0'/>,,1.0,Tuscola County Baseball Tournament,S 
81,Cass City,311008,Greater Thumb Conference,Elkton-Pigeon-Bay Port Laker,311462.0,2012-04-26T16:00:00,4:00 PM,H,,12.0,4.0,,1,1,,,,,,S 
82,Cass City,311008,Greater Thumb Conference,Elkton-Pigeon-Bay Port Laker,311462.0,2012-04-26T18:00:00,6:00 PM,H,,11.0,1.0,(5 Inn),1,1,,,,,,S 
83,Cass City,311008,Greater Thumb Conference,Reese,311330.0,2012-05-01T16:00:00,4:00 PM,H,,3.0,2.0,,1,1,,,,,,S 
84,Cass City,311008,Greater Thumb Conference,Reese,311330.0,2012-05-01T18:00:00,6:00 PM,H,,4.0,12.0,,1,1,,,,,,S 
85,Cass City,311008,Greater Thumb Conference,Bad Axe,311036.0,2012-05-03T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
86,Cass City,311008,Greater Thumb Conference,Bad Axe,311036.0,2012-05-03T18:00:00,6:00 PM,H,,,,,1,1,,,,,,S 
87,Cass City,311008,Greater Thumb Conference,Vassar,311202.0,2012-05-08T16:00:00,4:00 PM,A,,6.0,2.0,,1,1,,,,,,S 
88,Cass City,311008,Greater Thumb Conference,Vassar,311202.0,2012-05-08T18:00:00,6:00 PM,A,,3.0,2.0,,1,1,,,,,,S 
89,Cass City,311008,Greater Thumb Conference,Bay City All Saints,311203.0,2012-05-10T16:00:00,4:00 PM,A,,3.0,1.0,,1,1,,,,,,S 
90,Cass City,311008,Greater Thumb Conference,Bay City All Saints,311203.0,2012-05-10T18:30:00,6:30 PM,A,,4.0,1.0,,1,1,,,,,,S 
91,Cass City,311008,Greater Thumb Conference,Marlette,311509.0,2012-05-11T16:00:00,4:00 PM,A,,,,,1,1,,,,,,S 
92,Cass City,311008,Greater Thumb Conference,Frankenmuth,311561.0,2012-05-14T16:00:00,4:00 PM,A,,17.0,3.0,,1,1,,,,,,S 
93,Cass City,311008,Greater Thumb Conference,Frankenmuth,311561.0,2012-05-14T18:00:00,6:00 PM,A,,5.0,1.0,,1,1,,,,,,S 
94,Cass City,311008,Greater Thumb Conference,Unionville-Sebewaing,311279.0,2012-05-17T16:00:00,4:00 PM,A,,1.0,2.0,,1,1,,,,,,S 
95,Cass City,311008,Greater Thumb Conference,Merrill,311182.0,2012-05-19T09:00:00,9:00 AM,A,,,,,2,1,,<img src='/DesktopModules/MHSAA-Schedules/images/tournament-small.png' alt='Tournament' border='0'/>,,1.0,Merrill Invitational,S 
96,Bloomfield Hills Andover,311009,Oakland Activities Association,Madison Heights Bishop Foley,311049.0,2012-04-02T09:00:00,9:00 AM,A,,,,,2,1,,<img src='/DesktopModules/MHSAA-Schedules/images/tournament-small.png' alt='Tournament' border='0'/>,,1.0,Oakland County Spring Break Classic,S 
97,Bloomfield Hills Andover,311009,Oakland Activities Association,Madison Heights Bishop Foley,311049.0,2012-04-04T09:00:00,9:00 AM,A,,,,,2,1,,<img src='/DesktopModules/MHSAA-Schedules/images/tournament-small.png' alt='Tournament' border='0'/>,,1.0,Oakland County Spring Break Classic,S 
98,Bloomfield Hills Andover,311009,Oakland Activities Association,Madison Heights Bishop Foley,311049.0,2012-04-07T09:00:00,9:00 AM,H,,,,,2,1,,<img src='/DesktopModules/MHSAA-Schedules/images/tournament-small.png' alt='Tournament' border='0'/>,,1.0,Oakland County Spring Break Classic,S 
99,Bloomfield Hills Andover,311009,Oakland Activities Association,Royal Oak,311495.0,2012-04-10T16:30:00,4:30 PM,H,,13.0,3.0,(5 Inn),1,1,,,,,,S 
100,Bloomfield Hills Andover,311009,Oakland Activities Association,Auburn Hills Avondale,311139.0,2012-04-13T16:30:00,4:30 PM,H,,4.0,7.0,,1,1,,,,,,S 
101,Bloomfield Hills Andover,311009,Oakland Activities Association,Bloomfield Hills Lahser,311072.0,2012-04-16T16:30:00,4:30 PM,A,,2.0,3.0,,1,1,,,,,,S 
102,Bloomfield Hills Andover,311009,Oakland Activities Association,Birmingham Seaholm,311476.0,2012-04-18T16:30:00,4:30 PM,H,,11.0,3.0,,1,1,,,,,,S 
103,Bloomfield Hills Andover,311009,Oakland Activities Association,Southfield,311429.0,2012-04-21T11:00:00,11:00 AM,A,,11.0,6.0,,1,1,,,,,,S 
104,Bloomfield Hills Andover,311009,Oakland Activities Association,Southfield,311429.0,2012-04-21T13:30:00,1:30 PM,A,,4.0,0.0,,1,1,,,,,,S 
105,Bloomfield Hills Andover,311009,Oakland Activities Association,Troy,311070.0,2012-04-23T16:30:00,4:30 PM,H,,10.0,0.0,(6 Inn),1,1,,,,,,S 
106,Bloomfield Hills Andover,311009,Oakland Activities Association,Troy Athens,311089.0,2012-04-23T18:30:00,6:30 PM,A,,6.0,5.0,,1,1,,,,,,S 
107,Bloomfield Hills Andover,311009,Oakland Activities Association,Farmington Hills Harrison,311460.0,2012-04-25T16:30:00,4:30 PM,A,,10.0,2.0,,1,1,,,,,,S 
108,Bloomfield Hills Andover,311009,Oakland Activities Association,Royal Oak,311495.0,2012-04-27T16:00:00,4:00 PM,A,,12.0,5.0,,1,1,,,,,,S 
109,Bloomfield Hills Andover,311009,Oakland Activities Association,Royal Oak,311495.0,2012-04-27T18:30:00,6:30 PM,A,,15.0,0.0,,1,1,,,,,,S 
110,Bloomfield Hills Andover,311009,Oakland Activities Association,Berkley,311339.0,2012-04-30T16:30:00,4:30 PM,H,,6.0,3.0,(5 Inn),1,1,,,,,,S 
111,Bloomfield Hills Andover,311009,Oakland Activities Association,Birmingham Groves,311180.0,2012-05-01T16:30:00,4:30 PM,H,,5.0,3.0,,1,1,,,,,,S 
112,Bloomfield Hills Andover,311009,Oakland Activities Association,Auburn Hills Avondale,311139.0,2012-05-03T16:00:00,4:00 PM,A,,1.0,4.0,,1,1,,,,,,S 
113,Bloomfield Hills Andover,311009,Oakland Activities Association,Auburn Hills Avondale,311139.0,2012-05-03T18:00:00,6:00 PM,A,,4.0,0.0,,1,1,,,,,,S 
114,Bloomfield Hills Andover,311009,Oakland Activities Association,Farmington Hills Harrison,311460.0,2012-05-08T16:30:00,4:30 PM,H,,10.0,0.0,(5 Inn),1,1,,,,,,S 
115,Bloomfield Hills Andover,311009,Oakland Activities Association,Bloomfield Hills Lahser,311072.0,2012-05-09T16:00:00,4:00 PM,H,,6.0,1.0,,1,1,,,,,,S 
116,Bloomfield Hills Andover,311009,Oakland Activities Association,St Clair Shores Lake Shore,311508.0,2012-05-11T16:30:00,4:30 PM,A,,9.0,4.0,,1,1,,,,,,S 
117,Bloomfield Hills Andover,311009,Oakland Activities Association,Madison Heights Lamphere,311276.0,2012-05-12T11:00:00,11:00 AM,H,,10.0,0.0,,1,1,,,,,,S 
118,Bloomfield Hills Andover,311009,Oakland Activities Association,Madison Heights Lamphere,311276.0,2012-05-12T13:30:00,1:30 PM,H,,16.0,6.0,,1,1,,,,,,S 
119,Bloomfield Hills Andover,311009,Oakland Activities Association,Novi Franklin Road Christian,311615.0,2012-05-14T16:30:00,4:30 PM,H,,11.0,3.0,,1,1,,,,,,S 
120,Bloomfield Hills Andover,311009,Oakland Activities Association,Troy Athens,311089.0,2012-05-16T16:00:00,4:00 PM,H,,2.0,1.0,,1,1,,,,,,S 
121,Bloomfield Hills Andover,311009,Oakland Activities Association,Troy Athens,311089.0,2012-05-16T18:30:00,6:30 PM,H,,14.0,0.0,(5 Inn),1,1,,,,,,S 
122,Bloomfield Hills Andover,311009,Oakland Activities Association,Southfield-Lathrup,311540.0,2012-05-18T16:30:00,4:30 PM,H,,11.0,3.0,,1,1,,,,,,S 
123,Bloomfield Hills Andover,311009,Oakland Activities Association,Bloomfield Hills Lahser,311072.0,2012-05-23T13:00:00,1:00 PM,H,,1.0,6.0,,1,1,,,,,,S 
124,Bloomfield Hills Andover,311009,Oakland Activities Association,Troy,311070.0,2012-05-25T16:00:00,4:00 PM,A,,12.0,2.0,(5 Inn),1,1,,,,,,S 
125,Bloomfield Hills Andover,311009,Oakland Activities Association,Troy,311070.0,2012-05-25T18:30:00,6:30 PM,A,,12.0,5.0,,1,1,,,,,,S 
126,Bloomfield Hills Andover,311009,Oakland Activities Association,Troy,311070.0,2012-05-25T18:30:00,6:30 PM,A,,12.0,2.0,,1,1,,,,,,S 
127,Bloomfield Hills Roeper,311010,Michigan Independent Ath Conf,Center Line,311459.0,2012-04-16T16:30:00,4:30 PM,A,,0.0,4.0,,1,1,,,,,,S 
128,Bloomfield Hills Roeper,311010,Michigan Independent Ath Conf,Center Line Macomb Christian,311608.0,2012-04-17T16:30:00,4:30 PM,H,,11.0,1.0,,1,1,,,,,,S 
129,Bloomfield Hills Roeper,311010,Michigan Independent Ath Conf,Auburn Hills Oakland Christian,311221.0,2012-04-19T16:00:00,4:00 PM,H,,5.0,6.0,,1,1,,,,,,S 
130,Bloomfield Hills Roeper,311010,Michigan Independent Ath Conf,Center Line Macomb Christian,311608.0,2012-05-10T16:30:00,4:30 PM,A,,,,,1,1,,,,,,S 
131,Bloomfield Hills Roeper,311010,Michigan Independent Ath Conf,Hazel Park,311136.0,2012-05-23T19:00:00,7:00 PM,A,,11.0,6.0,,1,1,,,,,,S 
132,Traverse City St Francis,311011,Lake Michigan Conference,Charlevoix,311565.0,2012-04-17T16:30:00,4:30 PM,A,,,,,1,1,,,,,,S 
133,Traverse City St Francis,311011,Lake Michigan Conference,Grayling,311373.0,2012-04-20T16:30:00,4:30 PM,H,,,,,1,1,,,,,,S 
134,Traverse City St Francis,311011,Lake Michigan Conference,Grayling,311373.0,2012-04-20T18:30:00,6:30 PM,H,,,,,1,1,,,,,,S 
135,Traverse City St Francis,311011,Lake Michigan Conference,Elk Rapids,311073.0,2012-04-24T16:30:00,4:30 PM,H,,0.0,2.0,(6 Inn),1,1,,,,,,S 
136,Traverse City St Francis,311011,Lake Michigan Conference,Elk Rapids,311073.0,2012-04-24T18:00:00,6:00 PM,H,,7.0,5.0,(6 Inn),1,1,,,,,,S 
137,Traverse City St Francis,311011,Lake Michigan Conference,Elk Rapids,311073.0,2012-04-28T10:00:00,10:00 AM,A,,,,,2,1,,<img src='/DesktopModules/MHSAA-Schedules/images/tournament-small.png' alt='Tournament' border='0'/>,,1.0,Beach Bums,S 
138,Traverse City St Francis,311011,Lake Michigan Conference,Kalkaska,311496.0,2012-05-01T16:30:00,4:30 PM,H,,14.0,1.0,(5 Inn),1,1,,,,,,S 
139,Traverse City St Francis,311011,Lake Michigan Conference,Kalkaska,311496.0,2012-05-01T18:00:00,6:00 PM,H,,11.0,0.0,(5 Inn),1,1,,,,,,S 
140,Traverse City St Francis,311011,Lake Michigan Conference,Harbor Springs,311389.0,2012-05-04T16:30:00,4:30 PM,A,,2.0,1.0,(6 Inn),1,1,,,,,,S 
141,Traverse City St Francis,311011,Lake Michigan Conference,Harbor Springs,311389.0,2012-05-04T18:00:00,6:00 PM,A,,3.0,2.0,(6 Inn),1,1,,,,,,S 
142,East Jordan,311012,Lake Michigan Conference,Grayling,311373.0,2012-04-13T16:30:00,4:30 PM,H,,2.0,1.0,,1,1,,,,,,S 
143,East Jordan,311012,Lake Michigan Conference,Grayling,311373.0,2012-04-13T18:30:00,6:30 PM,H,,3.0,8.0,(6 Inn),1,1,,,,,,S 
144,East Jordan,311012,Lake Michigan Conference,Elk Rapids,311073.0,2012-04-17T16:30:00,4:30 PM,H,,4.0,3.0,(6 Inn),1,1,,,,,,S 
145,East Jordan,311012,Lake Michigan Conference,Elk Rapids,311073.0,2012-04-17T18:00:00,6:00 PM,H,,9.0,0.0,(6 Inn),1,1,,,,,,S 
146,East Jordan,311012,Lake Michigan Conference,Kalkaska,311496.0,2012-04-20T16:30:00,4:30 PM,A,,6.0,0.0,(6 Inn),1,1,,,,,,S 
147,East Jordan,311012,Lake Michigan Conference,Kalkaska,311496.0,2012-04-20T18:00:00,6:00 PM,A,,7.0,2.0,(6 Inn),1,1,,,,,,S 
148,East Jordan,311012,Lake Michigan Conference,Harbor Springs,311389.0,2012-05-09T16:30:00,4:30 PM,H,,1.0,0.0,(6 Inn),1,1,,,,,,S 
149,East Jordan,311012,Lake Michigan Conference,Harbor Springs,311389.0,2012-05-09T18:00:00,6:00 PM,H,,9.0,0.0,(6 Inn),1,1,,,,,,S 
150,Corunna,311013,Capital Area Activities Conference,Fowlerville,311530.0,2012-03-28T16:00:00,4:00 PM,H,,5.0,17.0,(6 Inn),1,1,,,,,,S 
151,Corunna,311013,Capital Area Activities Conference,Fowlerville,311530.0,2012-03-28T18:00:00,6:00 PM,H,,5.0,6.0,(5 Inn),1,1,,,,,,S 
152,Corunna,311013,Capital Area Activities Conference,Owosso,311438.0,2012-04-10T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
153,Corunna,311013,Capital Area Activities Conference,Owosso,311438.0,2012-04-11T16:00:00,4:00 PM,H,,,,,1,1,,,,,,S 
154,Corunna,311013,Capital Area Activities Conference,Owosso,311438.0,2012-04-11T18:00:00,6:00 PM,H,,,,,1,1,,,,,,S 
155,Corunna,311013,Capital Area Activities Conference,Ithaca,311296.0,2012-04-17T16:00:00,4:00 PM,H,,1.0,5.0,,1,1,,,,,,S 
156,Corunna,311013,Capital Area Activities Conference,Ithaca,311296.0,2012-04-17T18:00:00,6:00 PM,H,,4.0,7.0,,1,1,,,,,,S 
157,Corunna,311013,Capital Area Activities Conference,Ionia,311264.0,2012-04-19T16:00:00,4:00 PM,A,,0.0,7.0,,1,1,,,,,,S 
158,Corunna,311013,Capital Area Activities Conference,Ionia,311264.0,2012-04-19T18:00:00,6:00 PM,A,,4.0,2.0,,1,1,,,,,,S 
159,Corunna,311013,Capital Area Activities Conference,Lansing Sexton,311568.0,2012-04-24T16:00:00,4:00 PM,A,,10.0,3.0,,1,1,,,,,,S 
160,Corunna,311013,Capital Area Activities Conference,Lansing Sexton,311568.0,2012-04-25T18:00:00,6:00 PM,A,,14.0,4.0,(5 Inn),1,1,,,,,,S 
161,Corunna,311013,Capital Area Activities Conference,Eaton Rapids,311259.0,2012-04-26T16:00:00,4:00 PM,A,,5.0,6.0,,1,1,,,,,,S 
162,Corunna,311013,Capital Area Activities Conference,Eaton Rapids,311259.0,2012-04-26T17:30:00,5:30 PM,A,,1.0,11.0,(5 Inn),1,1,,,,,,S 
163,Corunna,311013,Capital Area Activities Conference,Portland,311513.0,2012-05-01T16:00:00,4:00 PM,A,,2.0,5.0,,1,1,,,,,,S 
164,Corunna,311013,Capital Area Activities Conference,Chesaning,311071.0,2012-05-02T16:00:00,4:00 PM,H,,10.0,0.0,(5 Inn),1,1,,,,,,S 
