teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_T,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Ada Forest Hills Eastern,2,8.0,8.0,16.0,2,4.0,4.0,8.0,1.0,0.0,1.0,0.5,8.0,4.0,7,4.142857142857143,4.0,29.0,7,5.0,3.0,35.0,5.0,29.0,2.0,0.2857142857142857,-6.0,-0.8571428571428568,4.0,2.75,3.0,11.0,4.0,3.75,3.0,15.0,3.0,14.0,1.0,0.25,-4.0,-1.0,3.0,6.0,7.0,18.0,3.0,6.666666666666667,3.0,20.0,2.0,15.0,1.0,0.3333333333333333,-2.0,-0.666666666666667
Addison,1,3.0,3.0,3.0,1,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-3.0,-3.0,13,4.6923076923076925,3.0,61.0,13,9.076923076923077,10.0,118.0,10.0,3.0,3.0,0.23076923076923078,-57.0,-4.384615384615384,3.0,4.333333333333333,6.0,13.0,3.0,7.0,9.0,21.0,2.0,3.0,1.0,0.3333333333333333,-8.0,-2.666666666666667,10.0,4.8,3.0,48.0,10.0,9.7,10.0,97.0,8.0,0.0,2.0,0.2,-49.0,-4.8999999999999995
Adrian,2,3.5,3.5,7.0,2,7.0,7.0,14.0,1.0,0.0,1.0,0.5,-7.0,-3.5,2,4.0,4.0,8.0,2,3.5,3.5,7.0,1.0,41.0,1.0,0.5,1.0,0.5,0.0,,,0.0,0.0,,,0.0,0.0,21.0,0.0,,0.0,,2.0,4.0,4.0,8.0,2.0,3.5,3.5,7.0,1.0,20.0,1.0,0.5,1.0,0.5
Adrian Lenawee Christian,2,5.5,5.5,11.0,2,4.5,4.5,9.0,1.0,0.0,1.0,0.5,2.0,1.0,8,3.875,4.0,31.0,8,8.0,6.5,64.0,5.0,6.0,3.0,0.375,-33.0,-4.125,4.0,3.0,4.0,12.0,4.0,8.75,7.5,35.0,2.0,6.0,2.0,0.5,-23.0,-5.75,4.0,4.75,4.5,19.0,4.0,7.25,6.5,29.0,3.0,0.0,1.0,0.25,-10.0,-2.5
Adrian Madison,1,1.0,1.0,1.0,1,12.0,12.0,12.0,1.0,0.0,0.0,0.0,-11.0,-11.0,10,3.0,2.0,30.0,10,11.3,10.0,113.0,9.0,21.0,1.0,0.1,-83.0,-8.3,8.0,3.375,2.0,27.0,8.0,12.0,11.5,96.0,7.0,11.0,1.0,0.125,-69.0,-8.625,2.0,1.5,1.5,3.0,2.0,8.5,8.5,17.0,2.0,10.0,0.0,0.0,-14.0,-7.0
Alanson ,1,0.0,0.0,0.0,1,14.0,14.0,14.0,1.0,0.0,0.0,0.0,-14.0,-14.0,2,1.5,1.5,3.0,2,8.5,8.5,17.0,2.0,7.0,0.0,0.0,-14.0,-7.0,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,,2.0,1.5,1.5,3.0,2.0,8.5,8.5,17.0,2.0,2.0,0.0,0.0,-14.0,-7.0
Alcona,4,6.5,4.5,26.0,4,4.0,3.5,16.0,1.0,0.0,3.0,0.75,10.0,2.5,3,4.0,4.0,12.0,3,7.333333333333333,5.0,22.0,2.0,17.0,1.0,0.3333333333333333,-10.0,-3.333333333333333,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,,0.0,,3.0,4.0,4.0,12.0,3.0,7.333333333333333,5.0,22.0,2.0,5.0,1.0,0.3333333333333333,-10.0,-3.333333333333333
Algonac,1,0.0,0.0,0.0,1,2.0,2.0,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,5,8.2,7.0,41.0,5,3.0,2.0,15.0,0.0,23.0,3.0,0.6,26.0,5.199999999999999,1.0,20.0,20.0,20.0,1.0,5.0,5.0,5.0,0.0,10.0,1.0,1.0,15.0,15.0,4.0,5.25,6.5,21.0,4.0,2.5,1.5,10.0,0.0,13.0,2.0,0.5,11.0,2.75
Allegan,2,8.0,8.0,16.0,2,5.5,5.5,11.0,1.0,0.0,1.0,0.5,5.0,2.5,15,3.7333333333333334,3.0,56.0,15,8.4,8.0,126.0,12.0,10.0,3.0,0.2,-70.0,-4.666666666666667,11.0,3.8181818181818183,3.0,42.0,11.0,8.636363636363637,8.0,95.0,9.0,2.0,2.0,0.18181818181818182,-53.0,-4.818181818181818,4.0,3.5,3.5,14.0,4.0,7.75,8.0,31.0,3.0,8.0,1.0,0.25,-17.0,-4.25
Allen Park,3,1.6666666666666667,1.0,5.0,3,4.0,1.0,12.0,1.0,0.0,2.0,0.6666666666666666,-7.0,-2.333333333333333,2,2.0,2.0,4.0,2,13.5,13.5,27.0,2.0,38.0,0.0,0.0,-23.0,-11.5,0.0,,,0.0,0.0,,,0.0,0.0,16.0,0.0,,0.0,,2.0,2.0,2.0,4.0,2.0,13.5,13.5,27.0,2.0,22.0,0.0,0.0,-23.0,-11.5
Allen Park Cabrini,2,6.0,6.0,12.0,2,1.5,1.5,3.0,1.0,0.0,1.0,0.5,9.0,4.5,34,6.323529411764706,5.0,215.0,34,4.411764705882353,3.0,150.0,13.0,2.0,21.0,0.6176470588235294,65.0,1.9117647058823524,14.0,3.142857142857143,2.0,44.0,14.0,4.571428571428571,3.0,64.0,9.0,0.0,5.0,0.35714285714285715,-20.0,-1.4285714285714284,20.0,8.55,9.0,171.0,20.0,4.3,3.5,86.0,4.0,2.0,16.0,0.8,85.0,4.250000000000001
Allen Park Inter-City Baptist,3,7.666666666666667,10.0,23.0,3,6.0,2.0,18.0,1.0,0.0,2.0,0.6666666666666666,5.0,1.666666666666667,9,4.777777777777778,5.0,43.0,9,7.0,4.0,63.0,6.0,16.0,3.0,0.3333333333333333,-20.0,-2.2222222222222223,7.0,5.285714285714286,5.0,37.0,7.0,7.428571428571429,4.0,52.0,4.0,13.0,3.0,0.42857142857142855,-15.0,-2.1428571428571432,2.0,3.0,3.0,6.0,2.0,5.5,5.5,11.0,2.0,3.0,0.0,0.0,-5.0,-2.5
Allendale,1,0.0,0.0,0.0,1,2.0,2.0,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,17,5.117647058823529,5.0,87.0,17,1.8235294117647058,1.0,31.0,2.0,12.0,15.0,0.8823529411764706,56.0,3.2941176470588234,7.0,5.714285714285714,6.0,40.0,7.0,1.8571428571428572,1.0,13.0,1.0,9.0,6.0,0.8571428571428571,27.0,3.857142857142857,10.0,4.7,5.0,47.0,10.0,1.8,1.0,18.0,1.0,3.0,9.0,0.9,29.0,2.9000000000000004
Alma,3,6.666666666666667,6.0,20.0,3,7.0,4.0,21.0,1.0,0.0,2.0,0.6666666666666666,-1.0,-0.33333333333333304,5,1.6,2.0,8.0,5,6.0,3.0,30.0,3.0,18.0,1.0,0.2,-22.0,-4.4,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,,0.0,,5.0,1.6,2.0,8.0,5.0,6.0,3.0,30.0,3.0,9.0,1.0,0.2,-22.0,-4.4
Almont,2,7.5,7.5,15.0,2,4.5,4.5,9.0,1.0,0.0,1.0,0.5,6.0,3.0,1,12.0,12.0,12.0,1,4.0,4.0,4.0,0.0,21.0,1.0,1.0,8.0,8.0,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,,0.0,,1.0,12.0,12.0,12.0,1.0,4.0,4.0,4.0,0.0,14.0,1.0,1.0,8.0,8.0
Alpena,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,7,5.857142857142857,6.0,41.0,7,3.7142857142857144,2.0,26.0,3.0,13.0,4.0,0.5714285714285714,15.0,2.1428571428571423,4.0,7.75,8.0,31.0,4.0,0.5,0.0,2.0,0.0,4.0,4.0,1.0,29.0,7.25,3.0,3.3333333333333335,2.0,10.0,3.0,8.0,7.0,24.0,3.0,9.0,0.0,0.0,-14.0,-4.666666666666666
Ann Arbor Father Gabriel Richard,1,0.0,0.0,0.0,1,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-3.0,-3.0,9,4.666666666666667,3.0,42.0,9,7.444444444444445,8.0,67.0,7.0,29.0,2.0,0.2222222222222222,-25.0,-2.7777777777777777,4.0,4.5,2.0,18.0,4.0,8.5,9.5,34.0,3.0,18.0,1.0,0.25,-16.0,-4.0,5.0,4.8,5.0,24.0,5.0,6.6,8.0,33.0,4.0,11.0,1.0,0.2,-9.0,-1.7999999999999998
Ann Arbor Greenhills,5,4.2,5.0,21.0,5,2.0,1.0,10.0,1.0,0.0,4.0,0.8,11.0,2.2,30,6.166666666666667,6.5,185.0,30,2.3666666666666667,2.0,71.0,5.0,8.0,25.0,0.8333333333333334,114.0,3.8000000000000003,15.0,6.466666666666667,6.0,97.0,15.0,3.1333333333333333,2.0,47.0,3.0,5.0,12.0,0.8,50.0,3.3333333333333335,15.0,5.866666666666666,7.0,88.0,15.0,1.6,1.0,24.0,2.0,3.0,13.0,0.8666666666666667,64.0,4.266666666666666
Ann Arbor Huron,3,6.0,5.0,18.0,3,7.333333333333333,8.0,22.0,1.0,0.0,2.0,0.6666666666666666,-4.0,-1.333333333333333,10,3.6,4.5,36.0,10,7.3,8.0,73.0,8.0,46.0,2.0,0.2,-37.0,-3.6999999999999997,6.0,4.833333333333333,5.0,29.0,6.0,8.0,8.0,48.0,5.0,30.0,1.0,0.16666666666666666,-19.0,-3.166666666666667,4.0,1.75,1.0,7.0,4.0,6.25,6.0,25.0,3.0,16.0,1.0,0.25,-18.0,-4.5
Ann Arbor Pioneer,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-1.0,-1.0,23,4.086956521739131,4.0,94.0,23,4.6521739130434785,5.0,107.0,15.0,31.0,8.0,0.34782608695652173,-13.0,-0.5652173913043477,12.0,4.0,3.5,48.0,12.0,4.75,4.0,57.0,7.0,19.0,5.0,0.4166666666666667,-9.0,-0.75,11.0,4.181818181818182,4.0,46.0,11.0,4.545454545454546,5.0,50.0,8.0,12.0,3.0,0.2727272727272727,-4.0,-0.3636363636363642
Ann Arbor Skyline,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-10.0,-10.0,7,1.7142857142857142,1.0,12.0,7,9.714285714285714,11.0,68.0,7.0,47.0,0.0,0.0,-56.0,-7.999999999999999,6.0,1.6666666666666667,1.0,10.0,6.0,9.333333333333334,10.5,56.0,6.0,23.0,0.0,0.0,-46.0,-7.666666666666667,1.0,2.0,2.0,2.0,1.0,12.0,12.0,12.0,1.0,24.0,0.0,0.0,-10.0,-10.0
Armada,1,1.0,1.0,1.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-8.0,-8.0,1,4.0,4.0,4.0,1,9.0,9.0,9.0,1.0,27.0,0.0,0.0,-5.0,-5.0,0.0,,,0.0,0.0,,,0.0,0.0,15.0,0.0,,0.0,,1.0,4.0,4.0,4.0,1.0,9.0,9.0,9.0,1.0,12.0,0.0,0.0,-5.0,-5.0
Ashley,1,6.0,6.0,6.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-4.0,-4.0,18,4.333333333333333,3.0,78.0,18,11.333333333333334,10.5,204.0,15.0,5.0,3.0,0.16666666666666666,-126.0,-7.000000000000001,10.0,4.4,3.5,44.0,10.0,12.0,11.5,120.0,8.0,2.0,2.0,0.2,-76.0,-7.6,8.0,4.25,3.0,34.0,8.0,10.5,10.5,84.0,7.0,3.0,1.0,0.125,-50.0,-6.25
Athens,2,4.0,4.0,8.0,2,6.5,6.5,13.0,1.0,0.0,1.0,0.5,-5.0,-2.5,1,3.0,3.0,3.0,1,13.0,13.0,13.0,1.0,20.0,0.0,0.0,-10.0,-10.0,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,,0.0,,1.0,3.0,3.0,3.0,1.0,13.0,13.0,13.0,1.0,8.0,0.0,0.0,-10.0,-10.0
Atlanta,1,0.0,0.0,0.0,1,13.0,13.0,13.0,1.0,0.0,0.0,0.0,-13.0,-13.0,4,3.5,1.5,14.0,4,11.25,12.0,45.0,3.0,12.0,1.0,0.25,-31.0,-7.75,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,,4.0,3.5,1.5,14.0,4.0,11.25,12.0,45.0,3.0,7.0,1.0,0.25,-31.0,-7.75
Au Gres-Sims,2,4.5,4.5,9.0,2,8.5,8.5,17.0,1.0,0.0,1.0,0.5,-8.0,-4.0,2,4.0,4.0,8.0,2,10.0,10.0,20.0,1.0,17.0,1.0,0.5,-12.0,-6.0,2.0,4.0,4.0,8.0,2.0,10.0,10.0,20.0,1.0,10.0,1.0,0.5,-12.0,-6.0,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,,0.0,
Auburn Hills Avondale,2,6.0,6.0,12.0,2,6.0,6.0,12.0,1.0,0.0,1.0,0.5,0.0,0.0,7,5.857142857142857,6.0,41.0,7,4.142857142857143,4.0,29.0,2.0,36.0,5.0,0.7142857142857143,12.0,1.7142857142857135,5.0,6.8,6.0,34.0,5.0,3.8,4.0,19.0,1.0,18.0,4.0,0.8,15.0,3.0,2.0,3.5,3.5,7.0,2.0,5.0,5.0,10.0,1.0,18.0,1.0,0.5,-3.0,-1.5
Auburn Hills Oakland Christian,3,5.333333333333333,3.0,16.0,3,6.0,5.0,18.0,1.0,0.0,2.0,0.6666666666666666,-2.0,-0.666666666666667,9,5.222222222222222,4.0,47.0,9,8.444444444444445,8.0,76.0,6.0,31.0,3.0,0.3333333333333333,-29.0,-3.2222222222222223,5.0,4.4,4.0,22.0,5.0,9.4,8.0,47.0,4.0,18.0,1.0,0.2,-25.0,-5.0,4.0,6.25,6.0,25.0,4.0,7.25,7.5,29.0,2.0,13.0,2.0,0.5,-4.0,-1.0
Bad Axe,1,2.0,2.0,2.0,1,4.0,4.0,4.0,1.0,0.0,0.0,0.0,-2.0,-2.0,6,9.333333333333334,9.5,56.0,6,3.5,2.0,21.0,2.0,11.0,4.0,0.6666666666666666,35.0,5.833333333333334,4.0,8.75,9.5,35.0,4.0,4.25,2.0,17.0,2.0,6.0,2.0,0.5,18.0,4.5,2.0,10.5,10.5,21.0,2.0,2.0,2.0,4.0,0.0,5.0,2.0,1.0,17.0,8.5
Baldwin,1,1.0,1.0,1.0,1,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-4.0,-4.0,10,1.9,1.0,19.0,10,13.5,14.0,135.0,10.0,11.0,0.0,0.0,-116.0,-11.6,2.0,2.5,2.5,5.0,2.0,17.0,17.0,34.0,2.0,8.0,0.0,0.0,-29.0,-14.5,8.0,1.75,1.0,14.0,8.0,12.625,11.5,101.0,8.0,3.0,0.0,0.0,-87.0,-10.875
Bangor,1,4.0,4.0,4.0,1,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0,,,0.0,0,,,0.0,0.0,21.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,,0.0,
Bark River-Harris,2,4.5,4.5,9.0,2,3.0,3.0,6.0,1.0,0.0,1.0,0.5,3.0,1.5,16,6.0625,5.5,97.0,16,3.5625,3.0,57.0,6.0,8.0,10.0,0.625,40.0,2.5,10.0,6.8,6.5,68.0,10.0,4.5,3.0,45.0,3.0,3.0,7.0,0.7,23.0,2.3,6.0,4.833333333333333,3.0,29.0,6.0,2.0,2.0,12.0,3.0,5.0,3.0,0.5,17.0,2.833333333333333
Bath,1,2.0,2.0,2.0,1,5.0,5.0,5.0,1.0,0.0,0.0,0.0,-3.0,-3.0,14,1.9285714285714286,1.0,27.0,14,7.214285714285714,6.0,101.0,11.0,7.0,3.0,0.21428571428571427,-74.0,-5.285714285714286,8.0,3.0,2.0,24.0,8.0,4.5,4.0,36.0,5.0,3.0,3.0,0.375,-12.0,-1.5,6.0,0.5,0.5,3.0,6.0,10.833333333333334,11.0,65.0,6.0,4.0,0.0,0.0,-62.0,-10.333333333333334
Battle Creek Central,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,0.0,-7.0,-7.0,4,1.0,0.5,4.0,4,17.25,16.5,69.0,4.0,27.0,0.0,0.0,-65.0,-16.25,2.0,0.5,0.5,1.0,2.0,20.0,20.0,40.0,2.0,16.0,0.0,0.0,-39.0,-19.5,2.0,1.5,1.5,3.0,2.0,14.5,14.5,29.0,2.0,11.0,0.0,0.0,-26.0,-13.0
Battle Creek Harper Creek,1,1.0,1.0,1.0,1,6.0,6.0,6.0,1.0,0.0,0.0,0.0,-5.0,-5.0,0,,,0.0,0,,,0.0,0.0,18.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,11.0,0.0,,0.0,
Battle Creek Lakeview,2,3.5,3.5,7.0,2,4.5,4.5,9.0,1.0,0.0,1.0,0.5,-2.0,-1.0,1,5.0,5.0,5.0,1,13.0,13.0,13.0,1.0,31.0,0.0,0.0,-8.0,-8.0,0.0,,,0.0,0.0,,,0.0,0.0,19.0,0.0,,0.0,,1.0,5.0,5.0,5.0,1.0,13.0,13.0,13.0,1.0,12.0,0.0,0.0,-8.0,-8.0
Battle Creek Pennfield,2,8.5,8.5,17.0,2,8.5,8.5,17.0,1.0,0.0,1.0,0.5,0.0,0.0,3,3.6666666666666665,5.0,11.0,3,9.0,8.0,27.0,3.0,23.0,0.0,0.0,-16.0,-5.333333333333334,3.0,3.6666666666666665,5.0,11.0,3.0,9.0,8.0,27.0,3.0,10.0,0.0,0.0,-16.0,-5.333333333333334,0.0,,,0.0,0.0,,,0.0,0.0,13.0,0.0,,0.0,
Battle Creek St Philip,8,5.0,5.0,40.0,8,3.0,2.5,24.0,2.0,0.0,6.0,0.75,16.0,2.0,4,2.0,2.0,8.0,4,8.0,8.0,32.0,4.0,50.0,0.0,0.0,-24.0,-6.0,0.0,,,0.0,0.0,,,0.0,0.0,32.0,0.0,,0.0,,4.0,2.0,2.0,8.0,4.0,8.0,8.0,32.0,4.0,18.0,0.0,0.0,-24.0,-6.0
Bay City All Saints,1,1.0,1.0,1.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-7.0,-7.0,4,3.25,3.0,13.0,4,6.0,6.0,24.0,3.0,16.0,0.0,0.0,-11.0,-2.75,3.0,3.6666666666666665,4.0,11.0,3.0,6.666666666666667,7.0,20.0,2.0,13.0,0.0,0.0,-9.0,-3.0000000000000004,1.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,0.0,0.0,-2.0,-2.0
Bay City Central,1,0.0,0.0,0.0,1,2.0,2.0,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,6,3.5,2.5,21.0,6,6.0,6.0,36.0,5.0,18.0,1.0,0.16666666666666666,-15.0,-2.5,4.0,2.0,2.0,8.0,4.0,6.5,6.0,26.0,4.0,7.0,0.0,0.0,-18.0,-4.5,2.0,6.5,6.5,13.0,2.0,5.0,5.0,10.0,1.0,11.0,1.0,0.5,3.0,1.5
Bay City John Glenn,1,4.0,4.0,4.0,1,7.0,7.0,7.0,1.0,0.0,0.0,0.0,-3.0,-3.0,9,5.111111111111111,3.0,46.0,9,3.4444444444444446,2.0,31.0,4.0,32.0,4.0,0.4444444444444444,15.0,1.666666666666666,5.0,7.0,6.0,35.0,5.0,4.0,2.0,20.0,2.0,11.0,3.0,0.6,15.0,3.0,4.0,2.75,2.0,11.0,4.0,2.75,2.5,11.0,2.0,21.0,1.0,0.25,0.0,0.0
Bay City Western,2,2.0,2.0,4.0,2,1.5,1.5,3.0,1.0,0.0,1.0,0.5,1.0,0.5,9,3.3333333333333335,3.0,30.0,9,2.6666666666666665,2.0,24.0,4.0,23.0,5.0,0.5555555555555556,6.0,0.666666666666667,5.0,3.2,3.0,16.0,5.0,1.2,0.0,6.0,1.0,14.0,4.0,0.8,10.0,2.0,4.0,3.5,3.5,14.0,4.0,4.5,4.5,18.0,3.0,9.0,1.0,0.25,-4.0,-1.0
Beal City,6,7.166666666666667,6.0,43.0,6,6.166666666666667,2.5,37.0,1.0,0.0,5.0,0.8333333333333334,6.0,1.0,28,7.5,7.0,210.0,28,3.9642857142857144,3.0,111.0,8.0,1.0,19.0,0.6785714285714286,99.0,3.5357142857142856,14.0,7.5,8.0,105.0,14.0,3.7142857142857144,2.5,52.0,4.0,0.0,10.0,0.7142857142857143,53.0,3.7857142857142856,14.0,7.5,7.0,105.0,14.0,4.214285714285714,3.5,59.0,4.0,1.0,9.0,0.6428571428571429,46.0,3.2857142857142856
Beaverton,6,8.666666666666666,7.5,52.0,6,1.8333333333333333,1.0,11.0,1.0,0.0,5.0,0.8333333333333334,41.0,6.833333333333333,5,11.0,12.0,55.0,5,3.0,3.0,15.0,1.0,16.0,4.0,0.8,40.0,8.0,5.0,11.0,12.0,55.0,5.0,3.0,3.0,15.0,1.0,6.0,4.0,0.8,40.0,8.0,0.0,,,0.0,0.0,,,0.0,0.0,10.0,0.0,,0.0,
Belding,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,3,9.666666666666666,10.0,29.0,3,6.333333333333333,5.0,19.0,0.0,28.0,3.0,1.0,10.0,3.333333333333333,2.0,11.5,11.5,23.0,2.0,8.0,8.0,16.0,0.0,19.0,2.0,1.0,7.0,3.5,1.0,6.0,6.0,6.0,1.0,3.0,3.0,3.0,0.0,9.0,1.0,1.0,3.0,3.0
Bellaire,2,2.0,2.0,4.0,2,6.0,6.0,12.0,2.0,0.0,0.0,0.0,-8.0,-4.0,14,4.428571428571429,4.0,62.0,14,8.428571428571429,7.0,118.0,10.0,14.0,4.0,0.2857142857142857,-56.0,-4.0,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,,14.0,4.428571428571429,4.0,62.0,14.0,8.428571428571429,7.0,118.0,10.0,8.0,4.0,0.2857142857142857,-56.0,-4.0
Belleville,1,8.0,8.0,8.0,1,10.0,10.0,10.0,1.0,0.0,0.0,0.0,-2.0,-2.0,21,5.619047619047619,3.0,118.0,21,4.238095238095238,4.0,89.0,10.0,14.0,11.0,0.5238095238095238,29.0,1.3809523809523805,12.0,7.416666666666667,5.0,89.0,12.0,3.1666666666666665,2.0,38.0,5.0,5.0,7.0,0.5833333333333334,51.0,4.25,9.0,3.2222222222222223,2.0,29.0,9.0,5.666666666666667,5.0,51.0,5.0,9.0,4.0,0.4444444444444444,-22.0,-2.4444444444444446
Bellevue,1,2.0,2.0,2.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-7.0,-7.0,2,4.0,4.0,8.0,2,8.5,8.5,17.0,2.0,21.0,0.0,0.0,-9.0,-4.5,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,,0.0,,2.0,4.0,4.0,8.0,2.0,8.5,8.5,17.0,2.0,9.0,0.0,0.0,-9.0,-4.5
Benton Harbor,2,0.0,0.0,0.0,2,20.0,20.0,40.0,2.0,0.0,0.0,0.0,-40.0,-20.0,10,9.2,5.0,92.0,10,9.8,14.0,98.0,6.0,52.0,4.0,0.4,-6.0,-0.6000000000000014,0.0,,,0.0,0.0,,,0.0,0.0,32.0,0.0,,0.0,,10.0,9.2,5.0,92.0,10.0,9.8,14.0,98.0,6.0,20.0,4.0,0.4,-6.0,-0.6000000000000014
Benzie Central,1,2.0,2.0,2.0,1,8.0,8.0,8.0,1.0,0.0,0.0,0.0,-6.0,-6.0,26,5.346153846153846,3.0,139.0,26,5.0,5.0,130.0,16.0,5.0,10.0,0.38461538461538464,9.0,0.3461538461538458,9.0,4.0,3.0,36.0,9.0,5.444444444444445,5.0,49.0,6.0,3.0,3.0,0.3333333333333333,-13.0,-1.4444444444444446,17.0,6.0588235294117645,3.0,103.0,17.0,4.764705882352941,4.0,81.0,10.0,2.0,7.0,0.4117647058823529,22.0,1.2941176470588234
Berkley,1,1.0,1.0,1.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-8.0,-8.0,27,6.7407407407407405,7.0,182.0,27,4.518518518518518,4.0,122.0,5.0,8.0,22.0,0.8148148148148148,60.0,2.2222222222222223,16.0,7.5625,8.0,121.0,16.0,5.0625,4.5,81.0,3.0,4.0,13.0,0.8125,40.0,2.5,11.0,5.545454545454546,4.0,61.0,11.0,3.727272727272727,3.0,41.0,2.0,4.0,9.0,0.8181818181818182,20.0,1.8181818181818188
Berrien Springs,2,6.0,6.0,12.0,2,8.0,8.0,16.0,1.0,0.0,1.0,0.5,-4.0,-2.0,9,5.555555555555555,6.0,50.0,9,7.0,5.0,63.0,6.0,17.0,3.0,0.3333333333333333,-13.0,-1.4444444444444446,3.0,5.0,6.0,15.0,3.0,3.3333333333333335,2.0,10.0,1.0,7.0,2.0,0.6666666666666666,5.0,1.6666666666666665,6.0,5.833333333333333,6.5,35.0,6.0,8.833333333333334,7.0,53.0,5.0,10.0,1.0,0.16666666666666666,-18.0,-3.000000000000001
Big Rapids,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,26,6.346153846153846,5.0,165.0,26,4.153846153846154,3.0,108.0,9.0,12.0,17.0,0.6538461538461539,57.0,2.1923076923076916,13.0,7.384615384615385,7.0,96.0,13.0,4.384615384615385,4.0,57.0,3.0,6.0,10.0,0.7692307692307693,39.0,3.0,13.0,5.3076923076923075,4.0,69.0,13.0,3.923076923076923,3.0,51.0,6.0,6.0,7.0,0.5384615384615384,18.0,1.3846153846153846
Big Rapids Crossroads Academy,1,5.0,5.0,5.0,1,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-4.0,-4.0,21,5.0,4.0,105.0,21,8.80952380952381,7.0,185.0,15.0,15.0,6.0,0.2857142857142857,-80.0,-3.80952380952381,9.0,7.444444444444445,5.0,67.0,9.0,9.333333333333334,12.0,84.0,6.0,10.0,3.0,0.3333333333333333,-17.0,-1.8888888888888893,12.0,3.1666666666666665,2.0,38.0,12.0,8.416666666666666,7.0,101.0,9.0,5.0,3.0,0.25,-63.0,-5.25
Birch Run,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,0.0,-7.0,-7.0,31,6.161290322580645,4.0,191.0,31,4.419354838709677,3.0,137.0,11.0,6.0,19.0,0.6129032258064516,54.0,1.741935483870968,21.0,4.761904761904762,3.0,100.0,21.0,5.476190476190476,4.0,115.0,10.0,3.0,10.0,0.47619047619047616,-15.0,-0.7142857142857144,10.0,9.1,6.0,91.0,10.0,2.2,0.5,22.0,1.0,3.0,9.0,0.9,69.0,6.8999999999999995
