WKT,name,description
"POLYGON ((-84.5799503 42.6367415, -84.5795372 42.6358891, -84.5794299 42.6359207, -84.5796177 42.6366251, -84.5796525 42.6366172, -84.5797679 42.63685, -84.5799529 42.6369132, -84.5802641 42.6368303, -84.5811412 42.63656, -84.5810982 42.6364258, -84.5799503 42.6367415))",Foul Ground - 1,
"POLYGON ((-84.5799503 42.6367415, -84.5810982 42.6364258, -84.5810915 42.6364071, -84.581054 42.6363341, -84.5810057 42.6362413, -84.5809708 42.6361742, -84.5809387 42.6361209, -84.5808689 42.6360351, -84.580818 42.6359937, -84.5807804 42.6359582, -84.5807509 42.6359345, -84.5807134 42.6359167, -84.5806812 42.635895, -84.580598 42.6358575, -84.5805256 42.635826, -84.580429 42.6357944, -84.5803271 42.6357746, -84.5802547 42.6357687, -84.5801072 42.6357727, -84.5799838 42.6357885, -84.5797236 42.6358437, -84.5796887 42.6358496, -84.5795372 42.6358891, -84.5799503 42.6367415))",Fair Ground - 1,
"POLYGON ((-84.5796448 42.6372277, -84.5784794 42.6375158, -84.5785062 42.637577, -84.5785411 42.6376352, -84.5786082 42.6377772, -84.5786457 42.6378364, -84.5786913 42.6378956, -84.5787423 42.637939, -84.5787879 42.6379844, -84.5788415 42.6380239, -84.5789113 42.6380693, -84.5789877 42.6381077, -84.5790843 42.6381433, -84.5791755 42.6381709, -84.579264 42.6381886, -84.57939 42.6382005, -84.5794705 42.6382025, -84.5795644 42.6381985, -84.5796422 42.6381867, -84.5797602 42.638163, -84.5800686 42.6380782, -84.5796448 42.6372277))",Fair Ground - 2,
"POLYGON ((-84.5796448 42.6372277, -84.5800686 42.6380782, -84.5802322 42.6380322, -84.58007 42.6374639, -84.5800002 42.6374816, -84.5798299 42.6371146, -84.5796475 42.6370594, -84.5789944 42.6372567, -84.5789595 42.6372054, -84.5784311 42.6374313, -84.5784794 42.6375158, -84.5796448 42.6372277))",Foul Ground - 2,
