teamName,teamId,leagueName,opponentName,opponentId,gameDate,gameTime,homeOrAway,location,teamScore,opponentScore,notes,contestType,seasonType,postSeasonInfo,tournamentInfo,tournamentName,tournamentType,contestName,seasonTypeCode
Brighton,1454355,Kensington Lakes Activities Association,Ann Arbor Pioneer,1454550.0,2015-03-28T12:00:00,12:00 PM,A,http://maps.google.com/maps?q=Pioneer+High+School+(Ann+Arbor)+601+W+Stadium+Blvd++Ann+Arbor%2c+MI+0,,,,1,1,,,,0.0,,S 
Brighton,1454355,Kensington Lakes Activities Association,Ann Arbor Pioneer,1454550.0,2015-03-28T14:00:00,2:00 PM,A,http://maps.google.com/maps?q=Pioneer+High+School+(Ann+Arbor)+601+W+Stadium+Blvd++Ann+Arbor%2c+MI+0,,,,1,1,,,,0.0,,S 
Brighton,1454355,Kensington Lakes Activities Association,Waterford Kettering,1454756.0,2015-04-01T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,7.0,1.0,,1,1,,,,0.0,,S 
Brighton,1454355,Kensington Lakes Activities Association,Pinckney,1454606.0,2015-04-15T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Pinckney+High+School+10255+Dexter+Pinckney+Rd++Pinckney%2c+MI+48169-8918,17.0,0.0,(3 Inn),1,1,,,,0.0,,S 
Brighton,1454355,Kensington Lakes Activities Association,Pinckney,1454606.0,2015-04-15T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Pinckney+High+School+10255+Dexter+Pinckney+Rd++Pinckney%2c+MI+48169-8918,12.0,1.0,(5 Inn),1,1,,,,0.0,,S 
Brighton,1454355,Kensington Lakes Activities Association,White Lake Lakeland,1454377.0,2015-04-17T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,10.0,0.0,,1,1,,,,0.0,,S 
Brighton,1454355,Kensington Lakes Activities Association,Walled Lake Central,1454660.0,2015-04-20T16:00:00,4:00 PM,A,http://maps.google.com/maps?q=Walled+Lake+Central+High+School+1600+Oakley+Park+Road++Walled+Lake%2c+MI+48390,,,,1,1,,,,0.0,,S 
Brighton,1454355,Kensington Lakes Activities Association,Walled Lake Central,1454660.0,2015-04-20T18:00:00,6:00 PM,A,http://maps.google.com/maps?q=Walled+Lake+Central+High+School+1600+Oakley+Park+Road++Walled+Lake%2c+MI+48390,,,,1,1,,,,0.0,,S 
Brighton,1454355,Kensington Lakes Activities Association,Howell,1454659.0,2015-04-22T16:00:00,4:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
Brighton,1454355,Kensington Lakes Activities Association,Howell,1454659.0,2015-04-22T18:00:00,6:00 PM,H,http://maps.google.com/maps?q=Brighton+High+School+7878+Brighton+Rd++Brighton%2c+MI+48116-9681,,,,1,1,,,,0.0,,S 
