,teamId,opponentId,gameDate,homeOrAway,teamScore,opponentScore,notes
0,2601492,2601838.0,2022-03-28T16:00:00,A,,,
1,2601492,2601912.0,2022-04-12T16:00:00,H,1.0,19.0,(5 Inn)
2,2601492,2601655.0,2022-04-14T16:00:00,A,,,
3,2601492,,2022-04-16T09:00:00,H,,,
4,2601492,,2022-04-16T13:00:00,H,,,
5,2601492,2601699.0,2022-04-26T16:00:00,H,,,
6,2601492,2601482.0,2022-04-28T16:00:00,A,,,
7,2601492,2601781.0,2022-05-05T16:15:00,A,,,
8,2601492,2601781.0,2022-05-05T18:30:00,A,,,
9,2601492,2601454.0,2022-05-07T09:00:00,A,,,
10,2601492,2601926.0,2022-05-10T16:00:00,H,5.0,3.0,
11,2601492,2601926.0,2022-05-10T18:00:00,H,,,
12,2601492,2601917.0,2022-05-11T16:00:00,A,,,
13,2601492,2601577.0,2022-05-13T16:30:00,A,,,
14,2601492,2601577.0,2022-05-13T18:30:00,A,,,
15,2601492,2601806.0,2022-05-17T16:00:00,A,,,
16,2601492,2601562.0,2022-05-19T16:00:00,H,,,
17,2601492,2601727.0,2022-05-20T16:00:00,A,,,
18,2601492,2601727.0,2022-05-20T18:00:00,A,,,
19,2601492,2601838.0,2022-05-23T16:00:00,H,5.0,4.0,
20,2601492,2601946.0,2022-05-24T16:00:00,H,,,
21,2601492,2601949.0,2022-06-04T10:00:00,A,2.0,3.0,
22,2601807,2601908.0,2022-03-28T16:00:00,A,,,
23,2601807,2601908.0,2022-03-28T18:00:00,A,,,
24,2601807,2601940.0,2022-03-30T16:00:00,H,,,
25,2601807,2601940.0,2022-03-30T18:00:00,H,,,
26,2601807,2601940.0,2022-04-11T16:00:00,H,,,
27,2601807,2601940.0,2022-04-11T18:00:00,H,,,
28,2601807,2601732.0,2022-04-12T16:00:00,H,0.0,19.0,
29,2601807,2601732.0,2022-04-12T18:00:00,H,0.0,21.0,
30,2601807,2601853.0,2022-04-14T16:00:00,A,10.0,3.0,
31,2601807,2601853.0,2022-04-14T18:00:00,A,1.0,4.0,
32,2601807,2601577.0,2022-04-22T16:00:00,A,1.0,11.0,
33,2601807,2601577.0,2022-04-22T18:00:00,A,0.0,13.0,
34,2601807,2601667.0,2022-04-26T12:55:00,A,6.0,14.0,
35,2601807,2601667.0,2022-04-26T16:00:00,A,,,
36,2601807,2601667.0,2022-04-26T16:00:00,H,10.0,16.0,
37,2601807,2601667.0,2022-04-26T18:00:00,H,,,
38,2601807,2601859.0,2022-04-29T16:00:00,A,16.0,7.0,(6 Inn)
39,2601807,2601859.0,2022-04-29T18:00:00,A,1.0,1.0,(5 Inn)
40,2601807,2601930.0,2022-05-04T16:00:00,H,,,
41,2601807,2601930.0,2022-05-04T18:00:00,H,,,
42,2601807,2601853.0,2022-05-10T16:00:00,H,,,
43,2601807,2601853.0,2022-05-10T18:00:00,H,,,
44,2601807,2601576.0,2022-05-17T10:30:00,A,0.0,2.0,Forfeit
45,2601807,2601576.0,2022-05-17T16:00:00,A,0.0,2.0,(6 Inn) Forfeit
46,2601807,2601835.0,2022-05-23T16:00:00,H,,,
47,2601807,2601835.0,2022-05-23T18:00:00,H,,,
48,2601807,2601853.0,2022-06-03T12:00:00,H,6.0,20.0,
49,2601637,2601738.0,2022-03-23T16:15:00,H,0.0,12.0,
50,2601637,2601460.0,2022-03-25T16:00:00,H,7.0,1.0,
51,2601637,2601460.0,2022-03-25T18:00:00,H,,,
52,2601637,2601490.0,2022-04-05T16:15:00,H,4.0,1.0,
53,2601637,2601490.0,2022-04-05T18:15:00,A,6.0,6.0,
54,2601637,2601575.0,2022-04-12T16:30:00,H,10.0,0.0,
55,2601637,2601575.0,2022-04-12T18:30:00,H,8.0,2.0,
56,2601637,2601575.0,2022-04-14T16:30:00,A,21.0,3.0,
57,2601637,2601760.0,2022-04-16T12:00:00,H,,,
58,2601637,2601760.0,2022-04-16T14:00:00,H,,,
59,2601637,,2022-04-16T16:00:00,H,,,
60,2601637,2601487.0,2022-04-19T16:30:00,A,,,
61,2601637,2601487.0,2022-04-19T18:30:00,A,,,
62,2601637,2601487.0,2022-04-20T16:30:00,H,3.0,16.0,
63,2601637,2601487.0,2022-04-21T16:00:00,A,,,
64,2601637,2601799.0,2022-04-23T11:00:00,H,15.0,0.0,(3 Inn)
65,2601637,2601799.0,2022-04-23T13:00:00,H,20.0,0.0,(3 Inn)
66,2601637,2601721.0,2022-04-26T16:30:00,H,11.0,3.0,
67,2601637,2601721.0,2022-04-26T18:30:00,H,6.0,5.0,
68,2601637,2601721.0,2022-04-28T16:30:00,A,8.0,4.0,
69,2601637,2601815.0,2022-04-30T12:00:00,H,12.0,9.0,
70,2601637,2601772.0,2022-05-03T16:30:00,A,,,
71,2601637,2601772.0,2022-05-03T18:30:00,A,,,
72,2601637,2601772.0,2022-05-05T16:30:00,H,11.0,3.0,
73,2601637,2601772.0,2022-05-05T18:30:00,H,2.0,5.0,
74,2601637,2601772.0,2022-05-06T15:00:00,A,,,
75,2601637,2601772.0,2022-05-07T14:30:00,A,7.0,8.0,
76,2601637,2601650.0,2022-05-10T16:30:00,H,,,
77,2601637,2601650.0,2022-05-10T18:30:00,H,,,
78,2601637,2601650.0,2022-05-12T16:30:00,A,,,
79,2601637,2601893.0,2022-05-17T16:30:00,A,1.0,2.0,
80,2601637,2601893.0,2022-05-17T18:30:00,A,3.0,4.0,
81,2601637,2601893.0,2022-05-19T16:30:00,H,11.0,18.0,
82,2601637,2601626.0,2022-05-23T16:00:00,A,,,
83,2601637,2601487.0,2022-05-24T16:00:00,A,2.0,10.0,
84,2601637,2601614.0,2022-05-24T16:30:00,A,,,
85,2601637,2601487.0,2022-05-24T18:00:00,A,1.0,6.0,
86,2601637,2601614.0,2022-05-25T16:30:00,A,,,
87,2601637,2601732.0,2022-05-27T17:00:00,H,,,
88,2601637,2601585.0,2022-05-31T17:00:00,H,4.0,5.0,
89,2601637,,2022-06-01T22:00:00,H,,,
90,2601638,2601838.0,2022-03-24T16:00:00,H,,,
91,2601638,2601531.0,2022-04-09T11:00:00,A,7.0,2.0,
92,2601638,2601531.0,2022-04-09T13:00:00,A,2.0,3.0,
93,2601638,2601916.0,2022-04-12T16:00:00,A,4.0,5.0,
94,2601638,2601916.0,2022-04-12T18:00:00,A,10.0,5.0,(6 Inn)
95,2601638,2601644.0,2022-04-13T16:00:00,A,,,
96,2601638,2601530.0,2022-04-18T16:00:00,H,,,
97,2601638,2601533.0,2022-04-19T16:00:00,H,15.0,0.0,(3 Inn)
98,2601638,2601533.0,2022-04-19T18:00:00,H,18.0,3.0,(3 Inn)
99,2601638,2601627.0,2022-04-21T14:40:00,A,10.0,11.0,
100,2601638,2601627.0,2022-04-21T16:00:00,A,7.0,2.0,
101,2601638,2601526.0,2022-04-23T11:00:00,H,3.0,2.0,
102,2601638,2601526.0,2022-04-23T14:45:00,H,9.0,3.0,
103,2601638,2601527.0,2022-04-26T16:00:00,H,3.0,7.0,
104,2601638,2601527.0,2022-04-26T18:00:00,H,3.0,5.0,
105,2601638,2601617.0,2022-04-28T14:45:00,H,7.0,6.0,
106,2601638,2601617.0,2022-04-28T16:00:00,H,0.0,6.0,
107,2601638,2601566.0,2022-05-02T14:45:00,A,3.0,1.0,
108,2601638,2601566.0,2022-05-02T16:00:00,A,10.0,4.0,
109,2601638,2601702.0,2022-05-05T16:00:00,A,6.0,7.0,
110,2601638,2601702.0,2022-05-05T18:00:00,A,2.0,0.0,
111,2601638,2601510.0,2022-05-07T13:05:00,H,14.0,4.0,
112,2601638,2601482.0,2022-05-10T14:45:00,H,13.0,3.0,
113,2601638,2601482.0,2022-05-10T16:00:00,H,7.0,3.0,
114,2601638,2601513.0,2022-05-12T14:45:00,A,8.0,2.0,
115,2601638,2601513.0,2022-05-12T16:00:00,A,15.0,0.0,
116,2601638,2601838.0,2022-05-14T11:20:00,A,13.0,3.0,
117,2601638,2601575.0,2022-05-14T11:20:00,A,20.0,0.0,
118,2601638,2601729.0,2022-05-17T16:00:00,A,2.0,7.0,
119,2601638,2601729.0,2022-05-17T18:15:00,A,2.0,9.0,
120,2601638,2601534.0,2022-05-19T16:00:00,A,2.0,6.0,
121,2601638,2601534.0,2022-05-19T18:00:00,A,5.0,9.0,
122,2601638,2601642.0,2022-05-26T16:00:00,A,,,
123,2601638,,2022-05-31T16:00:00,H,,,
124,2601638,,2022-06-04T10:00:00,H,,,
125,2601638,2601530.0,2022-06-04T12:00:00,H,13.0,0.0,(5 Inn)
126,2601638,2601913.0,2022-06-04T14:00:00,A,14.0,2.0,(6 Inn)
127,2601638,2601529.0,2022-06-09T17:00:00,H,9.0,6.0,
128,2601638,2601731.0,2022-06-11T10:00:00,A,6.0,5.0,
129,2601638,2601526.0,2022-06-11T15:00:00,H,8.0,12.0,
130,2601639,2601546.0,2022-03-26T12:00:00,H,,,
131,2601639,2601546.0,2022-03-26T14:00:00,H,,,
132,2601639,2601660.0,2022-04-04T16:30:00,H,,,
133,2601639,2601813.0,2022-04-07T16:30:00,H,0.0,9.0,
134,2601639,2601670.0,2022-04-09T11:30:00,H,,,
135,2601639,2601670.0,2022-04-09T13:30:00,H,,,
136,2601639,2601734.0,2022-04-11T16:45:00,A,,,
137,2601639,2603247.0,2022-04-12T16:30:00,H,,,
138,2601639,2601945.0,2022-04-16T11:00:00,H,,,
139,2601639,2601945.0,2022-04-16T13:00:00,H,,,
140,2601639,2601876.0,2022-04-18T16:00:00,A,,,
141,2601639,2601876.0,2022-04-20T16:30:00,H,,,
142,2601639,2601876.0,2022-04-21T15:00:00,A,,,
143,2601639,2601876.0,2022-04-21T17:00:00,A,,,
144,2601639,2601763.0,2022-04-22T16:00:00,H,,,
145,2601639,2601763.0,2022-04-22T18:00:00,H,,,
146,2601639,2601653.0,2022-04-25T16:30:00,H,,,
147,2601639,2601653.0,2022-04-27T16:00:00,A,,,
148,2601639,2601653.0,2022-04-28T16:30:00,H,,,
149,2601639,2601653.0,2022-04-29T16:30:00,H,,,
150,2601639,2601803.0,2022-04-30T19:00:00,H,8.0,6.0,
151,2601639,2601852.0,2022-05-02T16:30:00,A,,,
152,2601639,2601852.0,2022-05-04T16:30:00,H,,,
153,2601639,2601852.0,2022-05-05T16:30:00,A,,,
154,2601639,,2022-05-07T10:00:00,H,,,
155,2601639,,2022-05-07T12:00:00,H,,,
156,2601639,,2022-05-07T14:00:00,H,,,
157,2601639,2601976.0,2022-05-09T16:30:00,H,,,
158,2601639,2601976.0,2022-05-11T16:00:00,A,,,
159,2601639,2601976.0,2022-05-12T16:30:00,H,,,
160,2601639,2601678.0,2022-05-16T16:30:00,A,,,
161,2601639,2601678.0,2022-05-18T16:30:00,H,,,
162,2601639,2601678.0,2022-05-19T16:00:00,H,,,
163,2601639,2601678.0,2022-05-19T18:00:00,H,,,
164,2601639,,2022-05-21T10:00:00,H,,,
165,2601639,2601945.0,2022-05-21T10:00:00,H,,,
166,2601639,,2022-05-21T12:00:00,H,,,
167,2601639,,2022-05-21T14:00:00,H,,,
168,2601639,2601552.0,2022-05-24T16:30:00,A,,,
169,2601639,2601552.0,2022-05-24T16:30:00,A,,,
170,2601639,2601945.0,2022-05-27T16:00:00,A,,,
171,2601639,,2022-05-28T11:00:00,H,,,
172,2601639,2601945.0,2022-05-28T12:00:00,H,2.0,9.0,
173,2601639,,2022-05-28T13:00:00,H,,,
174,2601639,,2022-05-31T16:00:00,H,,,
175,2601639,,2022-06-01T16:30:00,H,,,
176,2601639,2601578.0,2022-06-02T16:00:00,H,,,
177,2601432,2601608.0,2022-03-24T16:30:00,H,,,
178,2601432,2601964.0,2022-03-30T16:30:00,A,9.0,3.0,
179,2601432,2601964.0,2022-03-30T19:00:00,A,4.0,9.0,
180,2601432,2601800.0,2022-04-05T16:00:00,A,4.0,6.0,
181,2601432,2601800.0,2022-04-05T18:00:00,A,,,
182,2601432,2601874.0,2022-04-07T16:30:00,A,,,
183,2601432,2601753.0,2022-04-09T14:00:00,H,,,
184,2601432,2601753.0,2022-04-09T16:00:00,H,,,
185,2601432,2601429.0,2022-04-12T16:30:00,H,,,
186,2601432,2601927.0,2022-04-14T16:30:00,A,,,
187,2601432,2601784.0,2022-04-16T11:00:00,H,11.0,4.0,
188,2601432,2601784.0,2022-04-16T13:00:00,H,0.0,3.0,
189,2601432,2601716.0,2022-04-18T16:30:00,A,,,
190,2601432,2601426.0,2022-04-20T16:30:00,A,,,
191,2601432,2601428.0,2022-04-22T16:30:00,H,,,
192,2601432,2601780.0,2022-04-23T11:00:00,H,,,
193,2601432,2601780.0,2022-04-23T13:00:00,H,,,
194,2601432,2601430.0,2022-04-25T16:30:00,A,,,
195,2601432,2601431.0,2022-04-27T16:30:00,A,5.0,9.0,
196,2601432,2601430.0,2022-04-28T16:00:00,A,,,
197,2601432,2603266.0,2022-04-30T11:00:00,H,15.0,0.0,
198,2601432,2603266.0,2022-04-30T13:00:00,H,15.0,0.0,
199,2601432,2601427.0,2022-05-02T16:00:00,H,,,
200,2601432,2601427.0,2022-05-02T18:00:00,H,,,
201,2601432,2601426.0,2022-05-04T17:30:00,H,,,
202,2601432,2601428.0,2022-05-09T16:30:00,A,,,
203,2601432,2601429.0,2022-05-11T16:30:00,A,,,
204,2601432,2601764.0,2022-05-12T16:30:00,H,,,
205,2601432,,2022-05-14T12:00:00,A,,,
206,2601432,2601927.0,2022-05-16T16:30:00,H,,,
207,2601432,2601430.0,2022-05-18T16:30:00,H,,,
208,2601432,2601430.0,2022-05-20T16:00:00,H,,,
209,2601432,2601431.0,2022-05-23T16:30:00,H,,,
210,2601432,2601938.0,2022-05-26T16:30:00,H,,,
211,2601432,2601716.0,2022-05-27T16:00:00,H,,,
212,2601432,,2022-05-31T16:00:00,H,,,
213,2601432,2601935.0,2022-05-31T16:30:00,H,,,
214,2601432,,2022-05-31T18:00:00,H,,,
215,2601432,2601938.0,2022-06-01T16:30:00,H,,,
216,2601432,2601964.0,2022-06-04T10:00:00,A,5.0,1.0,
217,2601432,2601753.0,2022-06-04T14:00:00,H,9.0,3.0,
218,2601432,2601917.0,2022-06-08T18:00:00,A,2.0,1.0,
219,2601432,2601428.0,2022-06-11T10:00:00,H,1.0,2.0,(8 Inn)
220,2601640,2601548.0,2022-03-23T16:30:00,H,,,
221,2601640,2601548.0,2022-04-05T16:30:00,H,4.0,2.0,
222,2601640,2601891.0,2022-04-05T16:30:00,H,,,
223,2601640,2601544.0,2022-04-07T16:30:00,A,1.0,11.0,
224,2601640,2601604.0,2022-04-09T13:00:00,A,,,
225,2601640,2601604.0,2022-04-09T15:00:00,A,,,
226,2601640,2601544.0,2022-04-11T16:30:00,H,1.0,16.0,
227,2601640,2601871.0,2022-04-12T16:30:00,H,0.0,15.0,(5 Inn)
228,2601640,2601664.0,2022-04-18T16:30:00,H,,,
229,2601640,2601664.0,2022-04-20T16:30:00,A,6.0,5.0,
230,2601640,2601664.0,2022-04-22T16:00:00,H,2.0,8.0,
231,2601640,2601664.0,2022-04-22T18:00:00,H,9.0,1.0,
232,2601640,2601677.0,2022-04-23T11:00:00,A,3.0,7.0,
233,2601640,2601677.0,2022-04-23T13:00:00,A,3.0,16.0,
234,2601640,2601481.0,2022-04-25T16:30:00,A,,,
235,2601640,2601481.0,2022-04-27T16:30:00,H,4.0,9.0,
236,2601640,2601481.0,2022-04-29T16:00:00,A,4.0,5.0,
237,2601640,2601481.0,2022-04-29T18:00:00,A,11.0,1.0,
238,2601640,2601556.0,2022-05-02T16:30:00,H,7.0,0.0,Forfeit
239,2601640,2601556.0,2022-05-04T16:30:00,H,17.0,0.0,(3 Inn)
240,2601640,2601556.0,2022-05-06T16:30:00,A,11.0,0.0,(5 Inn)
241,2601640,2601686.0,2022-05-07T09:00:00,H,,,
242,2601640,2601600.0,2022-05-09T17:15:00,H,15.0,0.0,(3 Inn)
243,2601640,2601600.0,2022-05-11T16:00:00,A,12.0,0.0,(5 Inn)
244,2601640,2601600.0,2022-05-13T16:30:00,H,23.0,0.0,(3 Inn)
245,2601640,2601720.0,2022-05-16T16:30:00,A,,,
246,2601640,2601891.0,2022-05-18T16:30:00,H,,,
247,2601640,2601720.0,2022-05-20T16:30:00,A,,,
248,2601640,2601713.0,2022-05-21T11:00:00,A,,,
249,2601640,2601713.0,2022-05-21T13:15:00,A,,,
250,2601640,2601546.0,2022-05-23T16:30:00,A,3.0,10.0,
251,2601640,2601871.0,2022-05-26T16:30:00,A,,,
252,2601640,2601871.0,2022-06-01T16:30:00,A,,,
253,2601640,,2022-06-03T10:00:00,H,,,
254,2601640,2601481.0,2022-06-03T12:30:00,H,10.0,0.0,(6 Inn)
255,2601640,2601472.0,2022-06-03T15:00:00,A,20.0,3.0,(4 Inn)
256,2601640,2601819.0,2022-06-08T16:00:00,A,4.0,0.0,
257,2601640,2601741.0,2022-06-11T12:30:00,H,1.0,10.0,
258,2601641,2601832.0,2022-04-07T16:30:00,A,,,
259,2601641,2601791.0,2022-04-14T16:30:00,H,,,
260,2601641,2601613.0,2022-04-21T16:30:00,A,4.0,5.0,
261,2601641,2601613.0,2022-04-21T18:30:00,A,1.0,6.0,(5 Inn)
262,2601641,2601971.0,2022-04-25T16:30:00,H,,,
263,2601641,2601770.0,2022-04-28T16:30:00,H,,,
264,2601641,2601687.0,2022-05-02T16:30:00,A,,,
265,2601641,2601810.0,2022-05-03T16:30:00,H,,,
266,2601641,2601910.0,2022-05-05T16:30:00,A,,,
267,2601641,2601910.0,2022-05-05T18:30:00,A,,,
268,2601641,2601959.0,2022-05-10T08:55:00,H,,,
269,2601641,2601959.0,2022-05-10T16:30:00,H,,,
270,2601641,2601791.0,2022-05-16T16:30:00,H,,,
271,2601641,2601791.0,2022-05-16T18:30:00,H,,,
272,2601641,2601870.0,2022-05-19T16:30:00,A,0.0,15.0,(3 Inn)
273,2601641,2601870.0,2022-05-19T18:30:00,A,5.0,15.0,(5 Inn)
274,2601641,2601509.0,2022-05-23T16:00:00,H,,,
275,2601641,2601749.0,2022-05-26T16:00:00,H,,,
276,2601641,2601830.0,2022-06-04T12:00:00,H,0.0,10.0,
277,2601642,2601909.0,2022-04-05T16:00:00,H,,,
278,2601642,2601724.0,2022-04-07T15:30:00,H,,,
279,2601642,2601598.0,2022-04-11T15:30:00,A,16.0,0.0,(5 Inn)
280,2601642,2601598.0,2022-04-11T17:30:00,A,21.0,4.0,(3 Inn)
281,2601642,2601724.0,2022-04-12T16:00:00,A,,,
282,2601642,2601631.0,2022-04-13T16:00:00,A,,,
283,2601642,2601771.0,2022-04-16T16:15:00,H,,,
284,2601642,2601497.0,2022-04-18T16:00:00,A,8.0,1.0,
285,2601642,2601497.0,2022-04-18T18:00:00,A,10.0,5.0,
286,2601642,2601497.0,2022-04-19T16:00:00,A,,,
287,2601642,2601615.0,2022-04-21T16:00:00,H,,,
288,2601642,2601777.0,2022-04-23T14:30:00,H,9.0,10.0,
289,2601642,2601762.0,2022-04-25T16:00:00,A,12.0,0.0,
290,2601642,2601762.0,2022-04-25T18:00:00,A,9.0,0.0,
291,2601642,,2022-04-26T16:00:00,H,,,
292,2601642,2601624.0,2022-04-28T16:00:00,A,,,
293,2601642,2601624.0,2022-04-28T18:00:00,A,,,
294,2601642,2601851.0,2022-05-02T16:00:00,H,6.0,12.0,
295,2601642,2601851.0,2022-05-02T18:15:00,H,4.0,8.0,(5 Inn)
296,2601642,2601840.0,2022-05-05T16:00:00,H,3.0,5.0,
297,2601642,2601840.0,2022-05-05T18:00:00,H,4.0,10.0,
298,2601642,2601683.0,2022-05-09T16:00:00,H,,,
299,2601642,2601703.0,2022-05-12T15:30:00,A,,,
300,2601642,2601749.0,2022-05-16T16:00:00,A,,,
301,2601642,2601905.0,2022-05-17T16:00:00,A,,,
302,2601642,2601809.0,2022-05-19T16:00:00,H,,,
303,2601642,2601514.0,2022-05-24T16:00:00,A,3.0,0.0,
304,2601642,2601526.0,2022-05-25T16:00:00,A,,,
305,2601642,2601638.0,2022-05-26T16:00:00,H,,,
306,2601642,2601909.0,2022-05-31T17:00:00,A,,,
307,2601642,2601777.0,2022-06-01T16:00:00,A,,,
308,2601642,2601507.0,2022-06-04T12:00:00,H,4.0,1.0,
309,2601642,2601511.0,2022-06-04T14:00:00,A,5.0,3.0,
310,2601642,2601513.0,2022-06-08T16:00:00,A,8.0,2.0,
311,2601642,2601552.0,2022-06-11T12:30:00,H,7.0,3.0,
312,2601642,2601965.0,2022-06-11T15:00:00,A,0.0,2.0,
313,2601643,2635870.0,2022-03-25T16:30:00,H,,,
314,2601643,2601552.0,2022-03-25T16:30:00,A,,,
315,2601643,2601660.0,2022-04-05T16:00:00,H,,,
316,2601643,2601682.0,2022-04-09T11:00:00,H,,,
317,2601643,2601887.0,2022-04-11T16:00:00,A,,,
318,2601643,2601889.0,2022-04-15T11:00:00,A,,,
319,2601643,2601889.0,2022-04-16T10:00:00,A,,,
320,2601643,2601889.0,2022-04-16T11:00:00,A,,,
321,2601643,2601787.0,2022-04-18T16:00:00,H,,,
322,2601643,2601787.0,2022-04-20T16:30:00,H,2.0,1.0,
323,2601643,2601787.0,2022-04-20T18:30:00,H,7.0,4.0,
324,2601643,2601945.0,2022-04-23T12:00:00,H,,,
325,2601643,2601674.0,2022-04-26T16:30:00,A,,,
326,2601643,2601974.0,2022-04-28T16:30:00,H,,,
327,2601643,2601678.0,2022-04-29T16:30:00,A,,,
328,2601643,2601602.0,2022-05-02T16:00:00,A,,,
329,2601643,2601602.0,2022-05-02T18:00:00,A,,,
330,2601643,2601602.0,2022-05-04T16:00:00,H,,,
331,2601643,2601674.0,2022-05-05T16:30:00,A,,,
332,2601643,2601507.0,2022-05-07T12:00:00,A,15.0,6.0,
333,2601643,2601507.0,2022-05-07T14:00:00,A,,,
334,2601643,2601590.0,2022-05-09T16:00:00,H,,,
335,2601643,2601590.0,2022-05-11T16:00:00,A,,,
336,2601643,2601881.0,2022-05-14T11:00:00,A,,,
337,2601643,2601881.0,2022-05-14T13:00:00,A,,,
338,2601643,2601544.0,2022-05-16T16:00:00,A,13.0,4.0,
339,2601643,2601544.0,2022-05-16T18:00:00,A,4.0,7.0,
340,2601643,2601544.0,2022-05-18T15:30:00,H,,,
341,2601643,2601544.0,2022-05-19T13:30:00,H,2.0,4.0,
342,2601643,2601836.0,2022-05-21T10:00:00,A,,,
343,2601643,2601836.0,2022-05-21T13:00:00,A,,,
344,2601643,2601787.0,2022-05-23T16:30:00,A,,,
345,2601643,2601747.0,2022-05-25T16:30:00,A,,,
346,2601643,2601599.0,2022-05-28T17:30:00,H,,,
347,2601643,2601544.0,2022-05-31T16:30:00,H,4.0,3.0,
348,2601643,2601634.0,2022-06-04T10:00:00,H,1.0,15.0,(5 Inn)
349,2601644,2601795.0,2022-03-23T16:00:00,A,,,
350,2601644,2601533.0,2022-04-05T16:00:00,A,32.0,0.0,
351,2601644,2601536.0,2022-04-11T16:00:00,A,,,
352,2601644,2601536.0,2022-04-11T18:00:00,A,,,
353,2601644,2601638.0,2022-04-13T16:00:00,H,,,
354,2601644,2601524.0,2022-04-14T16:00:00,H,0.0,12.0,(6 Inn)
355,2601644,2601524.0,2022-04-14T18:00:00,H,4.0,4.0,(5 Inn)
356,2601644,2601534.0,2022-04-21T06:00:00,A,2.0,12.0,
357,2601644,2601534.0,2022-04-21T16:00:00,A,1.0,5.0,
358,2601644,2601537.0,2022-04-25T16:00:00,H,1.0,14.0,
359,2601644,2601537.0,2022-04-25T23:20:00,H,5.0,11.0,
360,2601644,2601729.0,2022-04-28T16:00:00,H,2.0,10.0,
361,2601644,2601729.0,2022-04-28T18:00:00,H,0.0,8.0,
362,2601644,2601584.0,2022-04-29T10:35:00,A,5.0,3.0,
363,2601644,2601539.0,2022-05-02T16:00:00,H,3.0,8.0,
364,2601644,2601539.0,2022-05-02T18:00:00,H,1.0,3.0,(5 Inn)
365,2601644,2601531.0,2022-05-05T16:00:00,A,9.0,10.0,
366,2601644,2601916.0,2022-05-07T09:00:00,H,2.0,11.0,
367,2601644,,2022-05-07T10:00:00,H,,,
368,2601644,,2022-05-07T14:30:00,H,,,
369,2601644,2601538.0,2022-05-09T16:00:00,H,,,
370,2601644,2601482.0,2022-05-12T16:00:00,A,,,
371,2601644,2601566.0,2022-05-16T16:00:00,A,1.0,11.0,
372,2601644,2601627.0,2022-05-19T16:00:00,H,,,
373,2601644,2601702.0,2022-05-23T16:00:00,A,3.0,4.0,(8 Inn)
374,2601644,2601702.0,2022-05-23T18:00:00,A,2.0,3.0,
375,2601644,2601532.0,2022-05-26T16:00:00,H,,,
376,2601644,2601589.0,2022-06-01T16:00:00,H,1.0,6.0,
377,2601644,2601534.0,2022-06-04T13:00:00,A,0.0,11.0,(5 Inn)
378,2601645,2601571.0,2022-03-29T16:15:00,A,15.0,6.0,
379,2601645,2601884.0,2022-03-30T16:15:00,A,,,
380,2601645,2601659.0,2022-04-15T16:00:00,H,,,
381,2601645,,2022-04-15T16:15:00,H,,,
382,2601645,2601659.0,2022-04-15T18:00:00,H,,,
383,2601645,2601579.0,2022-04-19T16:00:00,A,,,
384,2601645,2601579.0,2022-04-19T18:00:00,A,,,
385,2601645,2601757.0,2022-04-20T16:15:00,A,,,
386,2601645,2601757.0,2022-04-20T18:00:00,A,,,
387,2601645,2601498.0,2022-04-22T17:00:00,A,,,
388,2601645,2601589.0,2022-04-26T16:15:00,H,,,
389,2601645,2601589.0,2022-04-26T18:15:00,H,,,
390,2601645,2601589.0,2022-04-27T16:15:00,H,11.0,0.0,(5 Inn)
391,2601645,2601589.0,2022-04-27T18:15:00,H,3.0,1.0,
392,2601645,2601579.0,2022-04-29T16:00:00,A,2.0,12.0,(5 Inn)
393,2601645,,2022-04-29T16:00:00,A,,,
394,2601645,2601579.0,2022-04-29T18:00:00,A,5.0,4.0,
395,2601645,2601843.0,2022-05-04T16:15:00,H,,,
396,2601645,2601843.0,2022-05-04T18:15:00,H,,,
397,2601645,2601769.0,2022-05-06T19:00:00,H,,,
398,2601645,2601942.0,2022-05-10T16:00:00,A,,,
399,2601645,2601942.0,2022-05-10T18:00:00,A,,,
400,2601645,2601752.0,2022-05-12T16:15:00,H,,,
401,2601645,2601752.0,2022-05-12T18:15:00,H,,,
402,2601645,2601483.0,2022-05-13T16:15:00,H,,,
403,2601645,2601483.0,2022-05-13T18:15:00,H,,,
404,2601645,2601725.0,2022-05-18T16:00:00,A,,,
405,2601645,2601725.0,2022-05-18T18:00:00,A,,,
406,2601645,2601863.0,2022-05-20T16:15:00,H,0.0,5.0,
407,2601645,2601863.0,2022-05-20T18:15:00,H,5.0,13.0,
408,2601645,2601507.0,2022-05-21T08:50:00,A,4.0,7.0,
409,2601645,2601801.0,2022-05-21T10:00:00,A,2.0,5.0,
410,2601645,2601793.0,2022-05-24T16:00:00,H,0.0,10.0,(6 Inn)
411,2601645,2601793.0,2022-05-24T18:15:00,H,5.0,5.0,(8 Inn)
412,2601645,,2022-05-26T18:00:00,H,,,
413,2601645,2601508.0,2022-05-31T17:00:00,H,2.0,14.0,
414,2601645,,2022-06-04T10:00:00,H,,,
415,2601645,,2022-06-04T14:00:00,H,,,
416,2601646,2601913.0,2022-04-06T16:00:00,A,,,
417,2601646,2601913.0,2022-04-07T16:00:00,A,1.0,4.0,
418,2601646,2601686.0,2022-04-09T10:00:00,A,,,
419,2601646,2601686.0,2022-04-09T12:00:00,A,,,
420,2601646,2601718.0,2022-04-18T16:00:00,A,,,
421,2601646,2601947.0,2022-04-22T16:00:00,H,0.0,22.0,(5 Inn)
422,2601646,2601651.0,2022-04-25T16:00:00,H,1.0,16.0,(4 Inn)
423,2601646,2601679.0,2022-04-27T16:00:00,A,1.0,11.0,(5 Inn)
