teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Morley Stanwood,1,1.0,1.0,1.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-2.0,-2.0,22,7.818181818181818,8.0,172.0,22,4.590909090909091,3.0,101.0,6.0,8.0,16.0,0.7272727272727273,71.0,3.2272727272727275,10.0,8.6,9.5,86.0,10.0,4.3,2.5,43.0,2.0,6.0,8.0,0.8,43.0,4.3,12.0,7.166666666666667,7.0,86.0,12.0,4.833333333333333,4.0,58.0,4.0,2.0,8.0,0.6666666666666666,28.0,2.333333333333334
Morrice,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-7.0,-7.0,5,5.6,3.0,28.0,5,7.4,8.0,37.0,4.0,10.0,1.0,0.2,-9.0,-1.8000000000000007,4.0,6.25,3.5,25.0,4.0,8.25,9.5,33.0,3.0,4.0,1.0,0.25,-8.0,-2.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,6.0,0.0,0.0,-1.0,-1.0
Mt Morris,1,0.0,0.0,0.0,1,9.0,9.0,9.0,1.0,0.0,0.0,-9.0,-9.0,6,1.1666666666666667,0.5,7.0,6,6.833333333333333,7.5,41.0,5.0,14.0,1.0,0.16666666666666666,-34.0,-5.666666666666666,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,1.0,8.0,0.0,0.0,-10.0,-10.0,5.0,1.2,0.0,6.0,5.0,6.0,4.0,30.0,4.0,6.0,1.0,0.2,-24.0,-4.8
Mt Pleasant,2,4.0,4.0,8.0,2,4.0,4.0,8.0,1.0,1.0,0.5,0.0,0.0,25,6.24,6.0,156.0,25,4.84,4.0,121.0,12.0,8.0,13.0,0.52,35.0,1.4000000000000004,9.0,5.333333333333333,5.0,48.0,9.0,4.666666666666667,2.0,42.0,3.0,7.0,6.0,0.6666666666666666,6.0,0.6666666666666661,16.0,6.75,6.0,108.0,16.0,4.9375,4.0,79.0,9.0,1.0,7.0,0.4375,29.0,1.8125
Mt Pleasant Sacred Heart,3,10.333333333333334,9.0,31.0,3,2.3333333333333335,0.0,7.0,1.0,2.0,0.6666666666666666,24.0,8.0,6,6.333333333333333,4.5,38.0,6,4.166666666666667,4.0,25.0,3.0,16.0,3.0,0.5,13.0,2.166666666666666,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,,0.0,,6.0,6.333333333333333,4.5,38.0,6.0,4.166666666666667,4.0,25.0,3.0,7.0,3.0,0.5,13.0,2.166666666666666
Muskegon,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-15.0,-15.0,7,3.142857142857143,2.0,22.0,7,12.714285714285714,12.0,89.0,5.0,24.0,2.0,0.2857142857142857,-67.0,-9.571428571428571,3.0,4.333333333333333,2.0,13.0,3.0,10.666666666666666,12.0,32.0,2.0,12.0,1.0,0.3333333333333333,-19.0,-6.333333333333333,4.0,2.25,1.0,9.0,4.0,14.25,14.0,57.0,3.0,12.0,1.0,0.25,-48.0,-12.0
Muskegon Catholic Central,5,6.6,7.0,33.0,5,4.0,4.0,20.0,1.0,4.0,0.8,13.0,2.5999999999999996,26,6.846153846153846,6.0,178.0,26,4.3076923076923075,4.0,112.0,8.0,4.0,18.0,0.6923076923076923,66.0,2.5384615384615383,15.0,7.4,6.0,111.0,15.0,3.933333333333333,2.0,59.0,3.0,2.0,12.0,0.8,52.0,3.4666666666666672,11.0,6.090909090909091,6.0,67.0,11.0,4.818181818181818,5.0,53.0,5.0,2.0,6.0,0.5454545454545454,14.0,1.2727272727272725
Muskegon Mona Shores,1,4.0,4.0,4.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-4.0,-4.0,12,7.916666666666667,5.5,95.0,12,3.8333333333333335,3.0,46.0,5.0,15.0,7.0,0.5833333333333334,49.0,4.083333333333334,8.0,4.875,3.5,39.0,8.0,4.375,2.5,35.0,4.0,8.0,4.0,0.5,4.0,0.5,4.0,14.0,14.5,56.0,4.0,2.75,3.0,11.0,1.0,7.0,3.0,0.75,45.0,11.25
Muskegon Oakridge,5,5.8,6.0,29.0,5,1.8,2.0,9.0,1.0,4.0,0.8,20.0,4.0,26,7.769230769230769,7.0,202.0,26,3.423076923076923,3.0,89.0,3.0,7.0,23.0,0.8846153846153846,113.0,4.346153846153847,16.0,9.375,7.0,150.0,16.0,3.25,3.0,52.0,1.0,4.0,15.0,0.9375,98.0,6.125,10.0,5.2,6.0,52.0,10.0,3.7,3.5,37.0,2.0,3.0,8.0,0.8,15.0,1.5
Muskegon Orchard View,3,6.666666666666667,7.0,20.0,3,1.6666666666666667,0.0,5.0,1.0,2.0,0.6666666666666666,15.0,5.0,24,6.0,5.5,144.0,24,5.916666666666667,4.0,142.0,11.0,4.0,13.0,0.5416666666666666,2.0,0.08333333333333304,11.0,5.181818181818182,5.0,57.0,11.0,4.818181818181818,4.0,53.0,5.0,1.0,6.0,0.5454545454545454,4.0,0.3636363636363633,13.0,6.6923076923076925,6.0,87.0,13.0,6.846153846153846,4.0,89.0,6.0,3.0,7.0,0.5384615384615384,-2.0,-0.1538461538461533
Muskegon Reeths-Puffer,2,4.0,4.0,8.0,2,4.5,4.5,9.0,1.0,1.0,0.5,-1.0,-0.5,10,4.1,3.5,41.0,10,7.8,10.5,78.0,7.0,22.0,3.0,0.3,-37.0,-3.7,4.0,6.25,6.5,25.0,4.0,6.0,6.0,24.0,2.0,12.0,2.0,0.5,1.0,0.25,6.0,2.6666666666666665,1.5,16.0,6.0,9.0,10.5,54.0,5.0,10.0,1.0,0.16666666666666666,-38.0,-6.333333333333334
Muskegon Western Michigan Christian,2,8.5,8.5,17.0,2,7.5,7.5,15.0,1.0,1.0,0.5,2.0,1.0,8,7.125,6.0,57.0,8,5.5,6.5,44.0,4.0,21.0,4.0,0.5,13.0,1.625,6.0,7.666666666666667,7.0,46.0,6.0,5.0,5.5,30.0,2.0,17.0,4.0,0.6666666666666666,16.0,2.666666666666667,2.0,5.5,5.5,11.0,2.0,7.0,7.0,14.0,2.0,4.0,0.0,0.0,-3.0,-1.5
Napoleon,1,0.0,0.0,0.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-8.0,-8.0,26,9.038461538461538,8.5,235.0,26,3.5384615384615383,2.5,92.0,7.0,1.0,18.0,0.6923076923076923,143.0,5.5,10.0,10.4,10.0,104.0,10.0,4.4,2.5,44.0,3.0,0.0,7.0,0.7,60.0,6.0,16.0,8.1875,5.0,131.0,16.0,3.0,2.5,48.0,4.0,1.0,11.0,0.6875,83.0,5.1875
Negaunee,1,2.0,2.0,2.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-3.0,-3.0,5,1.8,1.0,9.0,5,13.4,16.0,67.0,5.0,14.0,0.0,0.0,-58.0,-11.6,3.0,1.0,1.0,3.0,3.0,11.0,10.0,33.0,3.0,7.0,0.0,0.0,-30.0,-10.0,2.0,3.0,3.0,6.0,2.0,17.0,17.0,34.0,2.0,7.0,0.0,0.0,-28.0,-14.0
