teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Blissfield,2,3.5,3.5,7.0,2,7.0,7.0,14.0,1.0,1.0,0.5,-7.0,-3.5,3.0,7.666666666666667,8.0,23.0,3.0,6.0,2.0,18.0,1.0,2.0,2.0,0.6666666666666666,5.0,1.666666666666667,3.0,7.666666666666667,8.0,23.0,3.0,6.0,2.0,18.0,1.0,1.0,2.0,0.6666666666666666,5.0,1.666666666666667,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Bloomfield Hills Andover,4,5.25,4.0,21.0,4,3.5,1.5,14.0,1.0,3.0,0.75,7.0,1.75,25.0,5.2,4.0,130.0,25.0,6.56,5.0,164.0,12.0,4.0,13.0,0.52,-34.0,-1.3599999999999994,13.0,5.3076923076923075,4.0,69.0,13.0,8.307692307692308,9.0,108.0,7.0,4.0,6.0,0.46153846153846156,-39.0,-3.000000000000001,12.0,5.083333333333333,5.5,61.0,12.0,4.666666666666667,3.0,56.0,5.0,0.0,7.0,0.5833333333333334,5.0,0.4166666666666661
Bloomfield Hills Cranbrook-Kingswood,1,0.0,0.0,0.0,1,4.0,4.0,4.0,1.0,0.0,0.0,-4.0,-4.0,8.0,4.125,3.5,33.0,8.0,10.25,10.5,82.0,6.0,5.0,1.0,0.125,-49.0,-6.125,4.0,5.25,4.5,21.0,4.0,8.25,6.5,33.0,2.0,4.0,1.0,0.25,-12.0,-3.0,4.0,3.0,3.0,12.0,4.0,12.25,12.5,49.0,4.0,1.0,0.0,0.0,-37.0,-9.25
Bloomfield Hills Lahser,1,1.0,1.0,1.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-2.0,-2.0,22.0,5.454545454545454,4.0,120.0,22.0,6.2727272727272725,6.0,138.0,13.0,3.0,9.0,0.4090909090909091,-18.0,-0.8181818181818183,9.0,6.333333333333333,6.0,57.0,9.0,5.333333333333333,4.0,48.0,4.0,1.0,5.0,0.5555555555555556,9.0,1.0,13.0,4.846153846153846,4.0,63.0,13.0,6.923076923076923,7.0,90.0,9.0,2.0,4.0,0.3076923076923077,-27.0,-2.0769230769230775
Bloomfield Hills Roeper,1,0.0,0.0,0.0,1,23.0,23.0,23.0,1.0,0.0,0.0,-23.0,-23.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,-1.0,-1.0
Bloomingdale,2,4.5,4.5,9.0,2,6.0,6.0,12.0,1.0,1.0,0.5,-3.0,-1.5,2.0,3.0,3.0,6.0,2.0,9.5,9.5,19.0,1.0,1.0,1.0,0.5,-13.0,-6.5,1.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,16.0,1.0,1.0,0.0,0.0,-15.0,-15.0
Boyne City,2,3.0,3.0,6.0,2,4.5,4.5,9.0,1.0,1.0,0.5,-3.0,-1.5,2.0,2.0,2.0,4.0,2.0,4.0,4.0,8.0,1.0,8.0,1.0,0.5,-4.0,-2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,8.0,1.0,5.0,1.0,0.5,-4.0,-2.0,0.0,,,0.0,0.0,,,0.0,0.0,3.0,0.0,,0.0,
Boyne Falls,1,5.0,5.0,5.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-10.0,-10.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Breckenridge,1,4.0,4.0,4.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-3.0,-3.0,6.0,8.333333333333334,9.0,50.0,6.0,4.166666666666667,5.0,25.0,2.0,3.0,4.0,0.6666666666666666,25.0,4.166666666666667,2.0,9.0,9.0,18.0,2.0,1.5,1.5,3.0,0.0,2.0,2.0,1.0,15.0,7.5,4.0,8.0,7.5,32.0,4.0,5.5,5.0,22.0,2.0,1.0,2.0,0.5,10.0,2.5
Brethren,2,8.0,8.0,16.0,2,4.5,4.5,9.0,1.0,1.0,0.5,7.0,3.5,26.0,10.0,10.5,260.0,26.0,2.769230769230769,2.0,72.0,3.0,10.0,23.0,0.8846153846153846,188.0,7.230769230769231,13.0,8.692307692307692,10.0,113.0,13.0,3.923076923076923,3.0,51.0,2.0,6.0,11.0,0.8461538461538461,62.0,4.769230769230768,13.0,11.307692307692308,14.0,147.0,13.0,1.6153846153846154,1.0,21.0,1.0,4.0,12.0,0.9230769230769231,126.0,9.692307692307693
Bridgeport,1,1.0,1.0,1.0,1,12.0,12.0,12.0,1.0,0.0,0.0,-11.0,-11.0,4.0,2.75,1.5,11.0,4.0,6.25,7.5,25.0,2.0,14.0,1.0,0.25,-14.0,-3.5,3.0,3.0,1.0,9.0,3.0,5.0,7.0,15.0,1.0,6.0,1.0,0.3333333333333333,-6.0,-2.0,1.0,2.0,2.0,2.0,1.0,10.0,10.0,10.0,1.0,8.0,0.0,0.0,-8.0,-8.0
Bridgman,7,4.285714285714286,5.0,30.0,7,3.0,3.0,21.0,1.0,6.0,0.8571428571428571,9.0,1.2857142857142856,10.0,7.4,7.0,74.0,10.0,4.0,2.0,40.0,3.0,17.0,7.0,0.7,34.0,3.4000000000000004,8.0,5.625,6.5,45.0,8.0,3.75,2.0,30.0,3.0,9.0,5.0,0.625,15.0,1.875,2.0,14.5,14.5,29.0,2.0,5.0,5.0,10.0,0.0,8.0,2.0,1.0,19.0,9.5
Brighton,1,4.0,4.0,4.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-3.0,-3.0,3.0,10.0,10.0,30.0,3.0,0.6666666666666666,1.0,2.0,0.0,5.0,3.0,1.0,28.0,9.333333333333334,2.0,12.5,12.5,25.0,2.0,0.5,0.5,1.0,0.0,4.0,2.0,1.0,24.0,12.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0
Brimley,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Bronson,1,4.0,4.0,4.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-1.0,-1.0,3.0,4.0,5.0,12.0,3.0,14.0,15.0,42.0,3.0,6.0,0.0,0.0,-30.0,-10.0,1.0,6.0,6.0,6.0,1.0,16.0,16.0,16.0,1.0,3.0,0.0,0.0,-10.0,-10.0,2.0,3.0,3.0,6.0,2.0,13.0,13.0,26.0,2.0,3.0,0.0,0.0,-20.0,-10.0
Brooklyn Columbia Central,1,5.0,5.0,5.0,1,13.0,13.0,13.0,1.0,0.0,0.0,-8.0,-8.0,2.0,17.0,17.0,34.0,2.0,10.0,10.0,20.0,0.0,1.0,2.0,1.0,14.0,7.0,2.0,17.0,17.0,34.0,2.0,10.0,10.0,20.0,0.0,0.0,2.0,1.0,14.0,7.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Brown City,3,7.666666666666667,6.0,23.0,3,5.666666666666667,6.0,17.0,1.0,2.0,0.6666666666666666,6.0,2.0,5.0,5.2,7.0,26.0,5.0,5.0,6.0,25.0,2.0,2.0,2.0,0.4,1.0,0.20000000000000018,,,,,,,,,,,,,,,5.0,5.2,7.0,26.0,5.0,5.0,6.0,25.0,2.0,2.0,2.0,0.4,1.0,0.20000000000000018
Brownstown Woodhaven,1,3.0,3.0,3.0,1,14.0,14.0,14.0,1.0,0.0,0.0,-11.0,-11.0,2.0,4.5,4.5,9.0,2.0,6.0,6.0,12.0,2.0,1.0,0.0,0.0,-3.0,-1.5,1.0,7.0,7.0,7.0,1.0,9.0,9.0,9.0,1.0,0.0,0.0,0.0,-2.0,-2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,-1.0,-1.0
Buchanan,1,3.0,3.0,3.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-3.0,-3.0,6.0,3.5,3.5,21.0,6.0,4.666666666666667,3.5,28.0,4.0,7.0,2.0,0.3333333333333333,-7.0,-1.166666666666667,1.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,1.0,2.0,0.0,0.0,-5.0,-5.0,5.0,4.2,4.0,21.0,5.0,4.6,2.0,23.0,3.0,5.0,2.0,0.4,-2.0,-0.39999999999999947
Buckley,3,7.0,6.0,21.0,3,4.0,2.0,12.0,1.0,2.0,0.6666666666666666,9.0,3.0,2.0,0.5,0.5,1.0,2.0,7.5,7.5,15.0,2.0,2.0,0.0,0.0,-14.0,-7.0,2.0,0.5,0.5,1.0,2.0,7.5,7.5,15.0,2.0,0.0,0.0,0.0,-14.0,-7.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,
Burr Oak,1,0.0,0.0,0.0,1,21.0,21.0,21.0,1.0,0.0,0.0,-21.0,-21.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,
Burton Atherton,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burton Bendle,2,6.5,6.5,13.0,2,3.0,3.0,6.0,1.0,1.0,0.5,7.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burton Bentley,1,2.0,2.0,2.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-9.0,-9.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Burton Faith,1,6.0,6.0,6.0,1,16.0,16.0,16.0,1.0,0.0,0.0,-10.0,-10.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Byron,3,7.0,2.0,21.0,3,3.3333333333333335,0.0,10.0,1.0,2.0,0.6666666666666666,11.0,3.6666666666666665,2.0,3.0,3.0,6.0,2.0,4.0,4.0,8.0,1.0,2.0,1.0,0.5,-2.0,-1.0,2.0,3.0,3.0,6.0,2.0,4.0,4.0,8.0,1.0,1.0,1.0,0.5,-2.0,-1.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Byron Center,3,9.333333333333334,6.0,28.0,3,4.666666666666667,5.0,14.0,1.0,2.0,0.6666666666666666,14.0,4.666666666666667,3.0,6.666666666666667,6.0,20.0,3.0,7.666666666666667,6.0,23.0,1.0,0.0,2.0,0.6666666666666666,-3.0,-1.0,2.0,6.0,6.0,12.0,2.0,8.5,8.5,17.0,1.0,0.0,1.0,0.5,-5.0,-2.5,1.0,8.0,8.0,8.0,1.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0
Byron Center Zion Christian,2,1.0,1.0,2.0,2,5.0,5.0,10.0,2.0,0.0,0.0,-8.0,-4.0,8.0,7.0,7.0,56.0,8.0,3.25,1.5,26.0,4.0,6.0,4.0,0.5,30.0,3.75,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,,8.0,7.0,7.0,56.0,8.0,3.25,1.5,26.0,4.0,2.0,4.0,0.5,30.0,3.75
Cadillac,3,4.666666666666667,4.0,14.0,3,2.3333333333333335,2.0,7.0,1.0,2.0,0.6666666666666666,7.0,2.3333333333333335,0.0,,,0.0,0.0,,,0.0,0.0,7.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,5.0,0.0,,0.0,
Caledonia,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,
Camden-Frontier,2,6.0,6.0,12.0,2,5.0,5.0,10.0,1.0,1.0,0.5,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canton,4,6.25,7.5,25.0,4,3.5,4.0,14.0,1.0,3.0,0.75,11.0,2.75,13.0,6.3076923076923075,5.0,82.0,13.0,4.3076923076923075,4.0,56.0,5.0,6.0,8.0,0.6153846153846154,26.0,2.0,7.0,5.857142857142857,5.0,41.0,7.0,3.857142857142857,2.0,27.0,3.0,4.0,4.0,0.5714285714285714,14.0,1.9999999999999996,6.0,6.833333333333333,6.0,41.0,6.0,4.833333333333333,5.0,29.0,2.0,2.0,4.0,0.6666666666666666,12.0,2.0
Capac,1,6.0,6.0,6.0,1,16.0,16.0,16.0,1.0,0.0,0.0,-10.0,-10.0,6.0,1.3333333333333333,1.5,8.0,6.0,13.0,13.5,78.0,6.0,1.0,0.0,0.0,-70.0,-11.666666666666666,3.0,1.3333333333333333,1.0,4.0,3.0,14.0,14.0,42.0,3.0,0.0,0.0,0.0,-38.0,-12.666666666666666,3.0,1.3333333333333333,2.0,4.0,3.0,12.0,13.0,36.0,3.0,1.0,0.0,0.0,-32.0,-10.666666666666666
Carleton Airport,3,7.333333333333333,8.0,22.0,3,5.333333333333333,5.0,16.0,1.0,2.0,0.6666666666666666,6.0,2.0,3.0,5.0,4.0,15.0,3.0,3.3333333333333335,3.0,10.0,1.0,3.0,2.0,0.6666666666666666,5.0,1.6666666666666665,1.0,8.0,8.0,8.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,5.0,5.0,2.0,3.5,3.5,7.0,2.0,3.5,3.5,7.0,1.0,1.0,1.0,0.5,0.0,0.0
Caro,1,0.0,0.0,0.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-11.0,-11.0,4.0,3.25,3.0,13.0,4.0,9.0,9.0,36.0,3.0,2.0,1.0,0.25,-23.0,-5.75,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,4.0,3.25,3.0,13.0,4.0,9.0,9.0,36.0,3.0,1.0,1.0,0.25,-23.0,-5.75
Carrollton,1,0.0,0.0,0.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-8.0,-8.0,6.0,5.666666666666667,3.5,34.0,6.0,8.166666666666666,7.5,49.0,4.0,2.0,2.0,0.3333333333333333,-15.0,-2.499999999999999,2.0,5.0,5.0,10.0,2.0,4.5,4.5,9.0,1.0,1.0,1.0,0.5,1.0,0.5,4.0,6.0,3.0,24.0,4.0,10.0,11.0,40.0,3.0,1.0,1.0,0.25,-16.0,-4.0
Carson City-Crystal,1,3.0,3.0,3.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-3.0,-3.0,9.0,2.111111111111111,2.0,19.0,9.0,7.333333333333333,6.0,66.0,8.0,2.0,1.0,0.1111111111111111,-47.0,-5.222222222222221,6.0,1.8333333333333333,1.5,11.0,6.0,6.333333333333333,5.5,38.0,5.0,0.0,1.0,0.16666666666666666,-27.0,-4.5,3.0,2.6666666666666665,3.0,8.0,3.0,9.333333333333334,11.0,28.0,3.0,2.0,0.0,0.0,-20.0,-6.666666666666668
Carsonville-Port Sanilac,3,7.333333333333333,8.0,22.0,3,5.0,6.0,15.0,1.0,2.0,0.6666666666666666,7.0,2.333333333333333,2.0,5.5,5.5,11.0,2.0,3.5,3.5,7.0,1.0,3.0,1.0,0.5,4.0,2.0,,,,,,,,,,,,,,,2.0,5.5,5.5,11.0,2.0,3.5,3.5,7.0,1.0,3.0,1.0,0.5,4.0,2.0
Caseville,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-10.0,-10.0,2.0,0.5,0.5,1.0,2.0,14.5,14.5,29.0,2.0,2.0,0.0,0.0,-28.0,-14.0,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,2.0,0.5,0.5,1.0,2.0,14.5,14.5,29.0,2.0,0.0,0.0,0.0,-28.0,-14.0
Cass City,4,4.75,5.0,19.0,4,4.75,4.5,19.0,1.0,3.0,0.75,0.0,0.0,2.0,4.5,4.5,9.0,2.0,7.0,7.0,14.0,1.0,3.0,1.0,0.5,-5.0,-2.5,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,2.0,4.5,4.5,9.0,2.0,7.0,7.0,14.0,1.0,1.0,1.0,0.5,-5.0,-2.5
Cedar Springs,1,9.0,9.0,9.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-1.0,-1.0,5.0,2.6,2.0,13.0,5.0,13.0,12.0,65.0,5.0,0.0,0.0,0.0,-52.0,-10.4,2.0,5.0,5.0,10.0,2.0,14.0,14.0,28.0,2.0,0.0,0.0,0.0,-18.0,-9.0,3.0,1.0,1.0,3.0,3.0,12.333333333333334,12.0,37.0,3.0,0.0,0.0,0.0,-34.0,-11.333333333333334
Cedarville,2,7.0,7.0,14.0,2,9.5,9.5,19.0,1.0,1.0,0.5,-5.0,-2.5,0.0,,,0.0,0.0,,,0.0,0.0,2.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,
Center Line,1,2.0,2.0,2.0,1,12.0,12.0,12.0,1.0,0.0,0.0,-10.0,-10.0,16.0,5.375,6.0,86.0,16.0,6.125,5.5,98.0,9.0,17.0,7.0,0.4375,-12.0,-0.75,9.0,7.444444444444445,7.0,67.0,9.0,6.111111111111111,6.0,55.0,3.0,9.0,6.0,0.6666666666666666,12.0,1.333333333333334,7.0,2.7142857142857144,1.0,19.0,7.0,6.142857142857143,5.0,43.0,6.0,8.0,1.0,0.14285714285714285,-24.0,-3.428571428571429
Center Line Macomb Christian,1,0.0,0.0,0.0,1,22.0,22.0,22.0,1.0,0.0,0.0,-22.0,-22.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,15.0,1.0,1.0,0.0,0.0,-15.0,-15.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,1.0,0.0,0.0,0.0,1.0,15.0,15.0,15.0,1.0,0.0,0.0,0.0,-15.0,-15.0
Central Lake,4,7.5,7.5,30.0,4,5.5,5.5,22.0,1.0,3.0,0.75,8.0,2.0,2.0,3.5,3.5,7.0,2.0,15.0,15.0,30.0,2.0,2.0,0.0,0.0,-23.0,-11.5,,,,,,,,,,,,,,,2.0,3.5,3.5,7.0,2.0,15.0,15.0,30.0,2.0,2.0,0.0,0.0,-23.0,-11.5
Centreville,3,7.666666666666667,7.0,23.0,3,3.0,3.0,9.0,1.0,2.0,0.6666666666666666,14.0,4.666666666666667,7.0,9.571428571428571,10.0,67.0,7.0,3.0,2.0,21.0,1.0,13.0,6.0,0.8571428571428571,46.0,6.571428571428571,3.0,10.666666666666666,10.0,32.0,3.0,1.3333333333333333,2.0,4.0,0.0,5.0,3.0,1.0,28.0,9.333333333333332,4.0,8.75,9.0,35.0,4.0,4.25,2.0,17.0,1.0,8.0,3.0,0.75,18.0,4.5
Charlevoix,1,1.0,1.0,1.0,1,2.0,2.0,2.0,1.0,0.0,0.0,-1.0,-1.0,6.0,1.1666666666666667,1.5,7.0,6.0,6.666666666666667,8.0,40.0,4.0,2.0,2.0,0.3333333333333333,-33.0,-5.5,4.0,1.25,1.5,5.0,4.0,6.0,5.0,24.0,2.0,1.0,2.0,0.5,-19.0,-4.75,2.0,1.0,1.0,2.0,2.0,8.0,8.0,16.0,2.0,1.0,0.0,0.0,-14.0,-7.0
Charlotte,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,8.0,11.25,10.0,90.0,8.0,6.5,6.0,52.0,1.0,2.0,7.0,0.875,38.0,4.75,5.0,11.4,9.0,57.0,5.0,6.6,6.0,33.0,0.0,1.0,5.0,1.0,24.0,4.800000000000001,3.0,11.0,11.0,33.0,3.0,6.333333333333333,6.0,19.0,1.0,1.0,2.0,0.6666666666666666,14.0,4.666666666666667
Cheboygan,2,4.0,4.0,8.0,2,3.0,3.0,6.0,1.0,1.0,0.5,2.0,1.0,2.0,4.0,4.0,8.0,2.0,4.0,4.0,8.0,1.0,0.0,1.0,0.5,0.0,0.0,2.0,4.0,4.0,8.0,2.0,4.0,4.0,8.0,1.0,0.0,1.0,0.5,0.0,0.0,,,,,,,,,,,,,,
Chelsea,2,6.0,6.0,12.0,2,8.5,8.5,17.0,1.0,1.0,0.5,-5.0,-2.5,2.0,7.0,7.0,14.0,2.0,10.5,10.5,21.0,2.0,4.0,0.0,0.0,-7.0,-3.5,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,2.0,7.0,7.0,14.0,2.0,10.5,10.5,21.0,2.0,3.0,0.0,0.0,-7.0,-3.5
Chesaning,1,2.0,2.0,2.0,1,19.0,19.0,19.0,1.0,0.0,0.0,-17.0,-17.0,4.0,3.5,3.5,14.0,4.0,4.25,4.5,17.0,2.0,16.0,2.0,0.5,-3.0,-0.75,0.0,,,0.0,0.0,,,0.0,0.0,12.0,0.0,,0.0,,4.0,3.5,3.5,14.0,4.0,4.25,4.5,17.0,2.0,4.0,2.0,0.5,-3.0,-0.75
Clare,4,11.5,14.5,46.0,4,3.0,2.5,12.0,1.0,3.0,0.75,34.0,8.5,26.0,8.692307692307692,7.0,226.0,26.0,4.384615384615385,3.5,114.0,5.0,4.0,21.0,0.8076923076923077,112.0,4.307692307692307,17.0,8.941176470588236,7.0,152.0,17.0,3.8823529411764706,4.0,66.0,2.0,4.0,15.0,0.8823529411764706,86.0,5.0588235294117645,9.0,8.222222222222221,6.0,74.0,9.0,5.333333333333333,3.0,48.0,3.0,0.0,6.0,0.6666666666666666,26.0,2.8888888888888884
Clarkston,4,6.5,6.5,26.0,4,5.25,4.5,21.0,1.0,3.0,0.75,5.0,1.25,22.0,8.136363636363637,8.0,179.0,22.0,4.2272727272727275,3.0,93.0,7.0,2.0,15.0,0.6818181818181818,86.0,3.909090909090909,10.0,7.9,8.5,79.0,10.0,4.0,2.5,40.0,3.0,0.0,7.0,0.7,39.0,3.9000000000000004,12.0,8.333333333333334,7.0,100.0,12.0,4.416666666666667,4.5,53.0,4.0,2.0,8.0,0.6666666666666666,47.0,3.916666666666667
Clawson,2,9.0,9.0,18.0,2,8.0,8.0,16.0,1.0,1.0,0.5,2.0,1.0,10.0,4.7,4.0,47.0,10.0,9.9,11.0,99.0,9.0,11.0,1.0,0.1,-52.0,-5.2,2.0,10.0,10.0,20.0,2.0,8.5,8.5,17.0,1.0,4.0,1.0,0.5,3.0,1.5,8.0,3.375,3.5,27.0,8.0,10.25,11.0,82.0,8.0,7.0,0.0,0.0,-55.0,-6.875
Climax-Scotts,4,9.75,12.0,39.0,4,4.0,1.5,16.0,1.0,3.0,0.75,23.0,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton,1,1.0,1.0,1.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-2.0,-2.0,2.0,6.0,6.0,12.0,2.0,1.5,1.5,3.0,0.0,1.0,2.0,1.0,9.0,4.5,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,8.0,8.0
Clinton Township Chippewa Valley,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-1.0,-1.0,24.0,4.875,4.0,117.0,24.0,6.583333333333333,5.5,158.0,15.0,7.0,9.0,0.375,-41.0,-1.708333333333333,12.0,4.583333333333333,4.0,55.0,12.0,4.5,3.0,54.0,5.0,4.0,7.0,0.5833333333333334,1.0,0.08333333333333304,12.0,5.166666666666667,4.0,62.0,12.0,8.666666666666666,9.0,104.0,10.0,3.0,2.0,0.16666666666666666,-42.0,-3.499999999999999
Clinton Township Clintondale,2,5.0,5.0,10.0,2,5.5,5.5,11.0,1.0,1.0,0.5,-1.0,-0.5,12.0,6.083333333333333,4.5,73.0,12.0,4.916666666666667,5.0,59.0,5.0,10.0,7.0,0.5833333333333334,14.0,1.166666666666666,8.0,6.375,4.5,51.0,8.0,4.625,4.5,37.0,3.0,9.0,5.0,0.625,14.0,1.75,4.0,5.5,5.0,22.0,4.0,5.5,6.0,22.0,2.0,1.0,2.0,0.5,0.0,0.0
Clio,2,13.5,13.5,27.0,2,8.0,8.0,16.0,1.0,1.0,0.5,11.0,5.5,2.0,4.0,4.0,8.0,2.0,4.5,4.5,9.0,1.0,6.0,1.0,0.5,-1.0,-0.5,2.0,4.0,4.0,8.0,2.0,4.5,4.5,9.0,1.0,2.0,1.0,0.5,-1.0,-0.5,0.0,,,0.0,0.0,,,0.0,0.0,4.0,0.0,,0.0,
Coldwater,1,9.0,9.0,9.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-1.0,-1.0,4.0,0.75,1.0,3.0,4.0,13.25,13.5,53.0,4.0,2.0,0.0,0.0,-50.0,-12.5,2.0,1.0,1.0,2.0,2.0,13.5,13.5,27.0,2.0,2.0,0.0,0.0,-25.0,-12.5,2.0,0.5,0.5,1.0,2.0,13.0,13.0,26.0,2.0,0.0,0.0,0.0,-25.0,-12.5
Coleman,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-10.0,-10.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,
Coloma,1,2.0,2.0,2.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-6.0,-6.0,2.0,2.0,2.0,4.0,2.0,13.0,13.0,26.0,2.0,11.0,0.0,0.0,-22.0,-11.0,2.0,2.0,2.0,4.0,2.0,13.0,13.0,26.0,2.0,5.0,0.0,0.0,-22.0,-11.0,0.0,,,0.0,0.0,,,0.0,0.0,6.0,0.0,,0.0,
Colon,1,2.0,2.0,2.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-6.0,-6.0,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,
