teamName,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_win_pct,away_run_diff_total,away_run_diff_mean
Dearborn Fordson,2,14.5,14.5,29.0,2,7.5,7.5,15.0,1.0,1.0,0.5,14.0,7.0,2,2.0,2.0,4.0,2,13.5,13.5,27.0,2.0,6.0,0.0,0.0,-23.0,-11.5,0.0,,,0.0,0.0,,,0.0,0.0,1.0,0.0,,0.0,,2,2.0,2.0,4.0,2,13.5,13.5,27.0,2.0,5.0,0.0,0.0,-23.0,-11.5
Dearborn Heights Annapolis,4,10.0,9.5,40.0,4,4.5,2.5,18.0,1.0,3.0,0.75,22.0,5.5,25,10.24,8.0,256.0,25,3.16,2.0,79.0,7.0,11.0,18.0,0.72,177.0,7.08,13.0,8.846153846153847,8.0,115.0,13.0,4.0,4.0,52.0,5.0,7.0,8.0,0.6153846153846154,63.0,4.846153846153847,12,11.75,9.5,141.0,12,2.25,1.0,27.0,2.0,4.0,10.0,0.8333333333333334,114.0,9.5
Dearborn Heights Crestwood,2,13.0,13.0,26.0,2,12.5,12.5,25.0,1.0,1.0,0.5,1.0,0.5,19,8.368421052631579,6.0,159.0,19,7.315789473684211,7.0,139.0,7.0,17.0,12.0,0.631578947368421,20.0,1.0526315789473681,12.0,9.5,9.5,114.0,12.0,8.833333333333334,7.0,106.0,4.0,4.0,8.0,0.6666666666666666,8.0,0.6666666666666661,7,6.428571428571429,4.0,45.0,7,4.714285714285714,3.0,33.0,3.0,13.0,4.0,0.5714285714285714,12.0,1.7142857142857144
Dearborn Heights Robichaud,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-7.0,-7.0,9,3.5555555555555554,2.0,32.0,9,14.666666666666666,16.0,132.0,8.0,8.0,1.0,0.1111111111111111,-100.0,-11.11111111111111,1.0,0.0,0.0,0.0,1.0,15.0,15.0,15.0,1.0,5.0,0.0,0.0,-15.0,-15.0,8,4.0,2.5,32.0,8,14.625,16.0,117.0,7.0,3.0,1.0,0.125,-85.0,-10.625
Dearborn Henry Ford Academy,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-15.0,-15.0,13,1.1538461538461537,0.0,15.0,13,7.846153846153846,7.0,102.0,13.0,4.0,0.0,0.0,-87.0,-6.692307692307692,3.0,2.0,2.0,6.0,3.0,4.333333333333333,5.0,13.0,3.0,2.0,0.0,0.0,-7.0,-2.333333333333333,10,0.9,0.0,9.0,10,8.9,8.0,89.0,10.0,2.0,0.0,0.0,-80.0,-8.0
Decatur,5,8.4,9.0,42.0,5,4.4,5.0,22.0,1.0,4.0,0.8,20.0,4.0,26,14.115384615384615,15.0,367.0,26,2.1153846153846154,1.0,55.0,2.0,0.0,24.0,0.9230769230769231,312.0,12.0,14.0,13.714285714285714,15.0,192.0,14.0,2.857142857142857,1.0,40.0,1.0,0.0,13.0,0.9285714285714286,152.0,10.857142857142856,12,14.583333333333334,15.0,175.0,12,1.25,0.0,15.0,1.0,0.0,11.0,0.9166666666666666,160.0,13.333333333333334
Deckerville,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-1.0,-1.0,24,5.083333333333333,3.5,122.0,24,9.666666666666666,10.5,232.0,18.0,2.0,6.0,0.25,-110.0,-4.583333333333333,6.0,7.5,7.0,45.0,6.0,8.0,8.5,48.0,4.0,1.0,2.0,0.3333333333333333,-3.0,-0.5,18,4.277777777777778,2.5,77.0,18,10.222222222222221,11.5,184.0,14.0,1.0,4.0,0.2222222222222222,-107.0,-5.944444444444444
Delton Kellogg,1,3.0,3.0,3.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-12.0,-12.0,24,5.333333333333333,4.0,128.0,24,9.458333333333334,10.5,227.0,16.0,4.0,8.0,0.3333333333333333,-99.0,-4.125000000000001,10.0,5.8,4.0,58.0,10.0,10.0,12.0,100.0,7.0,2.0,3.0,0.3,-42.0,-4.2,14,5.0,3.5,70.0,14,9.071428571428571,10.0,127.0,9.0,2.0,5.0,0.35714285714285715,-57.0,-4.071428571428571
Detroit Academy of the Americas,1,1.0,1.0,1.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-14.0,-14.0,15,11.133333333333333,12.0,167.0,15,3.3333333333333335,4.0,50.0,1.0,8.0,14.0,0.9333333333333333,117.0,7.799999999999999,10.0,13.3,13.0,133.0,10.0,3.1,3.0,31.0,0.0,3.0,10.0,1.0,102.0,10.200000000000001,5,6.8,7.0,34.0,5,3.8,4.0,19.0,1.0,5.0,4.0,0.8,15.0,3.0
Detroit Cass Tech,1,2.0,2.0,2.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-6.0,-6.0,23,9.434782608695652,10.0,217.0,23,5.391304347826087,4.0,124.0,10.0,20.0,13.0,0.5652173913043478,93.0,4.043478260869565,5.0,8.4,11.0,42.0,5.0,3.0,3.0,15.0,2.0,5.0,3.0,0.6,27.0,5.4,18,9.722222222222221,7.5,175.0,18,6.055555555555555,5.0,109.0,8.0,15.0,10.0,0.5555555555555556,66.0,3.666666666666666
Detroit Catholic Central,3,7.333333333333333,10.0,22.0,3,2.3333333333333335,3.0,7.0,1.0,2.0,0.6666666666666666,15.0,5.0,37,4.216216216216216,3.0,156.0,37,3.1621621621621623,3.0,117.0,14.0,13.0,23.0,0.6216216216216216,39.0,1.0540540540540535,18.0,3.8333333333333335,2.5,69.0,18.0,3.611111111111111,3.5,65.0,8.0,7.0,10.0,0.5555555555555556,4.0,0.22222222222222232,19,4.578947368421052,4.0,87.0,19,2.736842105263158,2.0,52.0,6.0,6.0,13.0,0.6842105263157895,35.0,1.8421052631578942
Detroit Central,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-7.0,-7.0,11,5.909090909090909,3.0,65.0,11,13.181818181818182,16.0,145.0,9.0,15.0,2.0,0.18181818181818182,-80.0,-7.2727272727272725,7.0,6.0,3.0,42.0,7.0,13.857142857142858,16.0,97.0,6.0,9.0,1.0,0.14285714285714285,-55.0,-7.857142857142858,4,5.75,4.5,23.0,4,12.0,13.0,48.0,3.0,6.0,1.0,0.25,-25.0,-6.25
Detroit Cody,1,0.0,0.0,0.0,1,21.0,21.0,21.0,1.0,0.0,0.0,-21.0,-21.0,6,6.166666666666667,3.0,37.0,6,14.5,14.5,87.0,5.0,24.0,1.0,0.16666666666666666,-50.0,-8.333333333333332,1.0,7.0,7.0,7.0,1.0,8.0,8.0,8.0,1.0,10.0,0.0,0.0,-1.0,-1.0,5,6.0,2.0,30.0,5,15.8,17.0,79.0,4.0,14.0,1.0,0.2,-49.0,-9.8
Detroit Communication Media Arts,2,8.5,8.5,17.0,2,7.5,7.5,15.0,1.0,1.0,0.5,2.0,1.0,16,9.0625,8.5,145.0,16,4.0625,2.5,65.0,3.0,14.0,13.0,0.8125,80.0,5.0,5.0,12.6,11.0,63.0,5.0,4.0,2.0,20.0,1.0,4.0,4.0,0.8,43.0,8.6,11,7.454545454545454,8.0,82.0,11,4.090909090909091,3.0,45.0,2.0,10.0,9.0,0.8181818181818182,37.0,3.3636363636363633
Detroit Country Day,3,2.3333333333333335,1.0,7.0,3,1.6666666666666667,2.0,5.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666667,22,7.681818181818182,7.0,169.0,22,4.590909090909091,4.0,101.0,6.0,9.0,15.0,0.6818181818181818,68.0,3.090909090909091,18.0,7.222222222222222,6.5,130.0,18.0,4.222222222222222,4.0,76.0,5.0,8.0,12.0,0.6666666666666666,54.0,3.0,4,9.75,11.0,39.0,4,6.25,7.0,25.0,1.0,1.0,3.0,0.75,14.0,3.5
Detroit Cristo Rey,1,1.0,1.0,1.0,1,9.0,9.0,9.0,1.0,0.0,0.0,-8.0,-8.0,13,6.153846153846154,6.0,80.0,13,8.0,7.0,104.0,7.0,8.0,5.0,0.38461538461538464,-24.0,-1.8461538461538458,6.0,8.333333333333334,7.5,50.0,6.0,7.833333333333333,4.5,47.0,2.0,5.0,4.0,0.6666666666666666,3.0,0.5000000000000009,7,4.285714285714286,1.0,30.0,7,8.142857142857142,7.0,57.0,5.0,3.0,1.0,0.14285714285714285,-27.0,-3.8571428571428568
Detroit Denby,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-7.0,-7.0,6,4.5,2.0,27.0,6,8.333333333333334,6.0,50.0,4.0,20.0,2.0,0.3333333333333333,-23.0,-3.833333333333334,3.0,6.666666666666667,3.0,20.0,3.0,8.333333333333334,7.0,25.0,2.0,11.0,1.0,0.3333333333333333,-5.0,-1.666666666666667,3,2.3333333333333335,1.0,7.0,3,8.333333333333334,5.0,25.0,2.0,9.0,1.0,0.3333333333333333,-18.0,-6.0
Detroit East English,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-7.0,-7.0,11,9.545454545454545,9.0,105.0,11,3.5454545454545454,1.0,39.0,3.0,18.0,8.0,0.7272727272727273,66.0,6.0,5.0,8.4,6.0,42.0,5.0,6.2,2.0,31.0,2.0,11.0,3.0,0.6,11.0,2.2,6,10.5,9.5,63.0,6,1.3333333333333333,0.0,8.0,1.0,7.0,5.0,0.8333333333333334,55.0,9.166666666666666
Detroit Edison,4,9.75,5.0,39.0,4,1.0,1.0,4.0,1.0,3.0,0.75,35.0,8.75,22,6.5,5.0,143.0,22,2.909090909090909,3.0,64.0,5.0,15.0,17.0,0.7727272727272727,79.0,3.590909090909091,7.0,9.714285714285714,14.0,68.0,7.0,3.0,3.0,21.0,1.0,2.0,6.0,0.8571428571428571,47.0,6.7142857142857135,15,5.0,5.0,75.0,15,2.8666666666666667,3.0,43.0,4.0,13.0,11.0,0.7333333333333333,32.0,2.1333333333333333
Detroit Henry Ford,1,2.0,2.0,2.0,1,18.0,18.0,18.0,1.0,0.0,0.0,-16.0,-16.0,9,9.11111111111111,5.0,82.0,9,8.88888888888889,9.0,80.0,5.0,18.0,4.0,0.4444444444444444,2.0,0.22222222222222143,6.0,9.5,8.5,57.0,6.0,7.166666666666667,6.0,43.0,3.0,7.0,3.0,0.5,14.0,2.333333333333333,3,8.333333333333334,5.0,25.0,3,12.333333333333334,13.0,37.0,2.0,11.0,1.0,0.3333333333333333,-12.0,-4.0
Detroit Jalen Rose Leadership Academy,1,9.0,9.0,9.0,1,14.0,14.0,14.0,1.0,0.0,0.0,-5.0,-5.0,5,6.8,8.0,34.0,5,16.4,17.0,82.0,5.0,12.0,0.0,0.0,-48.0,-9.599999999999998,1.0,5.0,5.0,5.0,1.0,19.0,19.0,19.0,1.0,8.0,0.0,0.0,-14.0,-14.0,4,7.25,9.0,29.0,4,15.75,15.0,63.0,4.0,4.0,0.0,0.0,-34.0,-8.5
Detroit Loyola,2,3.5,3.5,7.0,2,9.5,9.5,19.0,1.0,1.0,0.5,-12.0,-6.0,6,2.0,2.0,12.0,6,15.333333333333334,14.5,92.0,6.0,8.0,0.0,0.0,-80.0,-13.333333333333334,2.0,4.0,4.0,8.0,2.0,19.0,19.0,38.0,2.0,5.0,0.0,0.0,-30.0,-15.0,4,1.0,1.0,4.0,4,13.5,13.0,54.0,4.0,3.0,0.0,0.0,-50.0,-12.5
Detroit Martin Luther King,2,5.5,5.5,11.0,2,11.0,11.0,22.0,1.0,1.0,0.5,-11.0,-5.5,8,2.875,1.0,23.0,8,10.125,11.0,81.0,7.0,19.0,1.0,0.125,-58.0,-7.25,1.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,1.0,14.0,0.0,0.0,-11.0,-11.0,7,3.2857142857142856,1.0,23.0,7,10.0,11.0,70.0,6.0,5.0,1.0,0.14285714285714285,-47.0,-6.714285714285714
Detroit Mumford,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-7.0,-7.0,4,5.25,5.5,21.0,4,12.75,13.5,51.0,3.0,6.0,1.0,0.25,-30.0,-7.5,2.0,6.5,6.5,13.0,2.0,16.0,16.0,32.0,2.0,2.0,0.0,0.0,-19.0,-9.5,2,4.0,4.0,8.0,2,9.5,9.5,19.0,1.0,4.0,1.0,0.5,-11.0,-5.5
Detroit Osborn,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,0.0,-7.0,-7.0,9,7.666666666666667,6.0,69.0,9,6.111111111111111,5.0,55.0,4.0,24.0,5.0,0.5555555555555556,14.0,1.5555555555555562,5.0,7.2,6.0,36.0,5.0,5.6,2.0,28.0,2.0,15.0,3.0,0.6,8.0,1.6000000000000005,4,8.25,6.5,33.0,4,6.75,6.0,27.0,2.0,9.0,2.0,0.5,6.0,1.5
Detroit Pershing,1,7.0,7.0,7.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-8.0,-8.0,9,2.111111111111111,1.0,19.0,9,14.666666666666666,15.0,132.0,9.0,16.0,0.0,0.0,-113.0,-12.555555555555555,5.0,1.2,1.0,6.0,5.0,12.8,14.0,64.0,5.0,10.0,0.0,0.0,-58.0,-11.600000000000001,4,3.25,3.0,13.0,4,17.0,17.5,68.0,4.0,6.0,0.0,0.0,-55.0,-13.75
Detroit Renaissance,1,0.0,0.0,0.0,1,22.0,22.0,22.0,1.0,0.0,0.0,-22.0,-22.0,6,1.1666666666666667,0.0,7.0,6,11.833333333333334,11.5,71.0,5.0,9.0,1.0,0.16666666666666666,-64.0,-10.666666666666668,3.0,2.3333333333333335,0.0,7.0,3.0,13.0,17.0,39.0,2.0,4.0,1.0,0.3333333333333333,-32.0,-10.666666666666666,3,0.0,0.0,0.0,3,10.666666666666666,9.0,32.0,3.0,5.0,0.0,0.0,-32.0,-10.666666666666666
Detroit U of D Jesuit,4,9.0,7.0,36.0,4,2.0,2.0,8.0,1.0,3.0,0.75,28.0,7.0,33,3.5757575757575757,3.0,118.0,33,6.878787878787879,7.0,227.0,23.0,16.0,10.0,0.30303030303030304,-109.0,-3.303030303030303,12.0,3.9166666666666665,3.0,47.0,12.0,6.916666666666667,6.0,83.0,9.0,7.0,3.0,0.25,-36.0,-3.0000000000000004,21,3.380952380952381,2.0,71.0,21,6.857142857142857,8.0,144.0,14.0,9.0,7.0,0.3333333333333333,-73.0,-3.476190476190476
Detroit University Prep,1,0.0,0.0,0.0,1,15.0,15.0,15.0,1.0,0.0,0.0,-15.0,-15.0,12,9.0,9.5,108.0,12,6.5,6.5,78.0,6.0,6.0,6.0,0.5,30.0,2.5,8.0,7.5,9.0,60.0,8.0,5.875,4.5,47.0,4.0,2.0,4.0,0.5,13.0,1.625,4,12.0,13.0,48.0,4,7.75,6.5,31.0,2.0,4.0,2.0,0.5,17.0,4.25
Detroit Western,3,8.0,8.0,24.0,3,4.0,2.0,12.0,1.0,2.0,0.6666666666666666,12.0,4.0,27,6.7407407407407405,6.0,182.0,27,3.6666666666666665,3.0,99.0,10.0,18.0,17.0,0.6296296296296297,83.0,3.074074074074074,10.0,9.3,8.5,93.0,10.0,2.6,3.0,26.0,1.0,7.0,9.0,0.9,67.0,6.700000000000001,17,5.235294117647059,5.0,89.0,17,4.294117647058823,3.0,73.0,9.0,11.0,8.0,0.47058823529411764,16.0,0.9411764705882355
Dexter,2,4.0,4.0,8.0,2,3.0,3.0,6.0,1.0,1.0,0.5,2.0,1.0,22,6.0,5.0,132.0,22,4.909090909090909,3.5,108.0,9.0,19.0,13.0,0.5909090909090909,24.0,1.0909090909090908,13.0,4.153846153846154,4.0,54.0,13.0,5.0,4.0,65.0,6.0,12.0,7.0,0.5384615384615384,-11.0,-0.8461538461538458,9,8.666666666666666,6.0,78.0,9,4.777777777777778,3.0,43.0,3.0,7.0,6.0,0.6666666666666666,35.0,3.8888888888888884
Dowagiac,1,0.0,0.0,0.0,1,13.0,13.0,13.0,1.0,0.0,0.0,-13.0,-13.0,18,4.166666666666667,2.5,75.0,18,7.833333333333333,8.0,141.0,13.0,9.0,5.0,0.2777777777777778,-66.0,-3.666666666666666,10.0,2.2,1.5,22.0,10.0,9.5,9.5,95.0,9.0,5.0,1.0,0.1,-73.0,-7.3,8,6.625,5.5,53.0,8,5.75,7.0,46.0,4.0,4.0,4.0,0.5,7.0,0.875
Dryden,2,11.5,11.5,23.0,2,4.5,4.5,9.0,1.0,1.0,0.5,14.0,7.0,27,5.148148148148148,4.0,139.0,27,5.703703703703703,4.0,154.0,15.0,0.0,12.0,0.4444444444444444,-15.0,-0.5555555555555554,16.0,6.9375,4.5,111.0,16.0,5.25,4.0,84.0,6.0,0.0,10.0,0.625,27.0,1.6875,11,2.5454545454545454,2.0,28.0,11,6.363636363636363,6.0,70.0,9.0,0.0,2.0,0.18181818181818182,-42.0,-3.818181818181818
Dundee,1,0.0,0.0,0.0,1,3.0,3.0,3.0,1.0,0.0,0.0,-3.0,-3.0,30,6.366666666666666,6.0,191.0,30,4.066666666666666,3.5,122.0,12.0,11.0,18.0,0.6,69.0,2.3,17.0,5.470588235294118,4.0,93.0,17.0,4.0,3.0,68.0,8.0,1.0,9.0,0.5294117647058824,25.0,1.4705882352941178,13,7.538461538461538,6.0,98.0,13,4.153846153846154,4.0,54.0,4.0,10.0,9.0,0.6923076923076923,44.0,3.384615384615384
Durand,1,1.0,1.0,1.0,1,4.0,4.0,4.0,1.0,0.0,0.0,-3.0,-3.0,24,6.5,6.0,156.0,24,5.666666666666667,4.0,136.0,11.0,5.0,13.0,0.5416666666666666,20.0,0.833333333333333,7.0,6.571428571428571,7.0,46.0,7.0,5.285714285714286,5.0,37.0,4.0,3.0,3.0,0.42857142857142855,9.0,1.2857142857142856,17,6.470588235294118,5.0,110.0,17,5.823529411764706,4.0,99.0,7.0,2.0,10.0,0.5882352941176471,11.0,0.6470588235294121
East Grand Rapids,1,1.0,1.0,1.0,1,6.0,6.0,6.0,1.0,0.0,0.0,-5.0,-5.0,31,6.67741935483871,5.0,207.0,31,6.193548387096774,6.0,192.0,14.0,6.0,17.0,0.5483870967741935,15.0,0.48387096774193594,17.0,7.0588235294117645,6.0,120.0,17.0,5.823529411764706,6.0,99.0,6.0,2.0,11.0,0.6470588235294118,21.0,1.2352941176470589,14,6.214285714285714,4.0,87.0,14,6.642857142857143,7.0,93.0,8.0,4.0,6.0,0.42857142857142855,-6.0,-0.4285714285714288
East Jackson,2,9.5,9.5,19.0,2,2.5,2.5,5.0,1.0,1.0,0.5,14.0,7.0,27,5.0,3.0,135.0,27,7.925925925925926,8.0,214.0,19.0,8.0,6.0,0.2222222222222222,-79.0,-2.9259259259259256,9.0,7.888888888888889,6.0,71.0,9.0,4.333333333333333,2.0,39.0,4.0,6.0,4.0,0.4444444444444444,32.0,3.5555555555555562,18,3.5555555555555554,2.0,64.0,18,9.722222222222221,10.5,175.0,15.0,2.0,2.0,0.1111111111111111,-111.0,-6.166666666666666
East Jordan,4,6.0,7.0,24.0,4,2.5,2.0,10.0,1.0,3.0,0.75,14.0,3.5,27,6.185185185185185,6.0,167.0,27,2.3333333333333335,2.0,63.0,5.0,7.0,22.0,0.8148148148148148,104.0,3.8518518518518516,15.0,6.133333333333334,5.0,92.0,15.0,2.1333333333333333,2.0,32.0,3.0,4.0,12.0,0.8,60.0,4.0,12,6.25,6.0,75.0,12,2.5833333333333335,2.5,31.0,2.0,3.0,10.0,0.8333333333333334,44.0,3.6666666666666665
East Kentwood,1,5.0,5.0,5.0,1,9.0,9.0,9.0,1.0,0.0,0.0,-4.0,-4.0,28,4.464285714285714,3.0,125.0,28,7.75,7.0,217.0,21.0,11.0,7.0,0.25,-92.0,-3.2857142857142856,11.0,4.181818181818182,3.0,46.0,11.0,6.545454545454546,7.0,72.0,8.0,6.0,3.0,0.2727272727272727,-26.0,-2.363636363636364,17,4.647058823529412,3.0,79.0,17,8.529411764705882,9.0,145.0,13.0,5.0,4.0,0.23529411764705882,-66.0,-3.88235294117647
East Lansing,1,1.0,1.0,1.0,1,11.0,11.0,11.0,1.0,0.0,0.0,-10.0,-10.0,24,5.291666666666667,5.0,127.0,24,8.166666666666666,8.0,196.0,17.0,4.0,6.0,0.25,-69.0,-2.874999999999999,13.0,6.3076923076923075,6.0,82.0,13.0,8.923076923076923,9.0,116.0,10.0,3.0,3.0,0.23076923076923078,-34.0,-2.615384615384616,11,4.090909090909091,4.0,45.0,11,7.2727272727272725,6.0,80.0,7.0,1.0,3.0,0.2727272727272727,-35.0,-3.1818181818181817
Eastpointe,1,0.0,0.0,0.0,1,14.0,14.0,14.0,1.0,0.0,0.0,-14.0,-14.0,7,0.7142857142857143,0.0,5.0,7,12.285714285714286,15.0,86.0,7.0,14.0,0.0,0.0,-81.0,-11.571428571428573,5.0,0.6,0.0,3.0,5.0,10.8,7.0,54.0,5.0,6.0,0.0,0.0,-51.0,-10.200000000000001,2,1.0,1.0,2.0,2,16.0,16.0,32.0,2.0,8.0,0.0,0.0,-30.0,-15.0
Eaton Rapids,2,2.0,2.0,4.0,2,4.5,4.5,9.0,1.0,1.0,0.5,-5.0,-2.5,23,4.826086956521739,3.0,111.0,23,4.391304347826087,3.0,101.0,13.0,2.0,10.0,0.43478260869565216,10.0,0.43478260869565233,11.0,6.0,5.0,66.0,11.0,4.818181818181818,3.0,53.0,4.0,2.0,7.0,0.6363636363636364,13.0,1.1818181818181817,12,3.75,2.0,45.0,12,4.0,3.0,48.0,9.0,0.0,3.0,0.25,-3.0,-0.25
Eau Claire,1,3.0,3.0,3.0,1,16.0,16.0,16.0,1.0,0.0,0.0,-13.0,-13.0,18,3.4444444444444446,0.5,62.0,18,12.0,14.5,216.0,17.0,6.0,1.0,0.05555555555555555,-154.0,-8.555555555555555,7.0,2.857142857142857,0.0,20.0,7.0,7.714285714285714,8.0,54.0,6.0,5.0,1.0,0.14285714285714285,-34.0,-4.857142857142858,11,3.8181818181818183,3.0,42.0,11,14.727272727272727,15.0,162.0,11.0,1.0,0.0,0.0,-120.0,-10.909090909090908
Eben Junction Superior Central,6,3.5,3.5,21.0,6,6.5,6.5,39.0,3.0,3.0,0.5,-18.0,-3.0,36,3.0,1.0,108.0,36,8.666666666666666,10.0,312.0,30.0,75.0,6.0,0.16666666666666666,-204.0,-5.666666666666666,9.0,6.333333333333333,2.0,57.0,9.0,4.333333333333333,3.0,39.0,6.0,42.0,3.0,0.3333333333333333,18.0,2.0,27,1.8888888888888888,0.0,51.0,27,10.11111111111111,11.0,273.0,24.0,33.0,3.0,0.1111111111111111,-222.0,-8.222222222222221
Ecorse,3,9.333333333333334,9.0,28.0,3,2.3333333333333335,1.0,7.0,1.0,2.0,0.6666666666666666,21.0,7.0,25,10.68,11.0,267.0,25,1.8,1.0,45.0,2.0,18.0,23.0,0.92,222.0,8.879999999999999,14.0,13.0,14.5,182.0,14.0,0.6428571428571429,0.5,9.0,0.0,7.0,14.0,1.0,173.0,12.357142857142858,11,7.7272727272727275,8.0,85.0,11,3.272727272727273,3.0,36.0,2.0,11.0,9.0,0.8181818181818182,49.0,4.454545454545455
Edwardsburg,1,0.0,0.0,0.0,1,10.0,10.0,10.0,1.0,0.0,0.0,-10.0,-10.0,24,6.291666666666667,5.5,151.0,24,5.916666666666667,6.0,142.0,11.0,11.0,13.0,0.5416666666666666,9.0,0.375,15.0,7.466666666666667,7.0,112.0,15.0,5.2,5.0,78.0,5.0,9.0,10.0,0.6666666666666666,34.0,2.2666666666666666,9,4.333333333333333,4.0,39.0,9,7.111111111111111,6.0,64.0,6.0,2.0,3.0,0.3333333333333333,-25.0,-2.7777777777777777
Elk Rapids,3,5.666666666666667,7.0,17.0,3,6.333333333333333,5.0,19.0,1.0,2.0,0.6666666666666666,-2.0,-0.6666666666666661,34,4.882352941176471,3.0,166.0,34,3.8529411764705883,3.0,131.0,17.0,2.0,16.0,0.47058823529411764,35.0,1.0294117647058827,19.0,5.947368421052632,5.0,113.0,19.0,3.736842105263158,3.0,71.0,8.0,2.0,10.0,0.5263157894736842,42.0,2.210526315789474,15,3.533333333333333,3.0,53.0,15,4.0,3.0,60.0,9.0,0.0,6.0,0.4,-7.0,-0.4666666666666668
Elkton-Pigeon-Bay Port Laker,1,4.0,4.0,4.0,1,8.0,8.0,8.0,1.0,0.0,0.0,-4.0,-4.0,30,4.5,4.0,135.0,30,6.4,5.5,192.0,21.0,6.0,8.0,0.26666666666666666,-57.0,-1.9000000000000004,16.0,5.6875,5.5,91.0,16.0,4.8125,5.0,77.0,9.0,4.0,6.0,0.375,14.0,0.875,14,3.142857142857143,3.0,44.0,14,8.214285714285714,8.0,115.0,12.0,2.0,2.0,0.14285714285714285,-71.0,-5.071428571428571
Ellsworth,1,0.0,0.0,0.0,1,5.0,5.0,5.0,1.0,0.0,0.0,-5.0,-5.0,17,6.411764705882353,5.0,109.0,17,6.176470588235294,4.0,105.0,7.0,15.0,10.0,0.5882352941176471,4.0,0.23529411764705888,11.0,7.0,5.0,77.0,11.0,6.2727272727272725,4.0,69.0,4.0,5.0,7.0,0.6363636363636364,8.0,0.7272727272727275,6,5.333333333333333,3.5,32.0,6,6.0,1.0,36.0,3.0,10.0,3.0,0.5,-4.0,-0.666666666666667
Erie Mason,1,2.0,2.0,2.0,1,14.0,14.0,14.0,1.0,0.0,0.0,-12.0,-12.0,22,4.2272727272727275,2.0,93.0,22,9.727272727272727,10.5,214.0,17.0,10.0,5.0,0.22727272727272727,-121.0,-5.499999999999999,11.0,5.545454545454546,3.0,61.0,11.0,9.818181818181818,13.0,108.0,7.0,2.0,4.0,0.36363636363636365,-47.0,-4.2727272727272725,11,2.909090909090909,2.0,32.0,11,9.636363636363637,9.0,106.0,10.0,8.0,1.0,0.09090909090909091,-74.0,-6.7272727272727275
Escanaba,2,3.0,3.0,6.0,2,3.0,3.0,6.0,1.0,1.0,0.5,0.0,0.0,25,9.08,9.0,227.0,25,2.52,2.0,63.0,3.0,7.0,22.0,0.88,164.0,6.5600000000000005,16.0,7.875,8.5,126.0,16.0,1.5625,1.0,25.0,2.0,2.0,14.0,0.875,101.0,6.3125,9,11.222222222222221,11.0,101.0,9,4.222222222222222,4.0,38.0,1.0,5.0,8.0,0.8888888888888888,63.0,6.999999999999999
Essexville Garber,1,3.0,3.0,3.0,1,13.0,13.0,13.0,1.0,0.0,0.0,-10.0,-10.0,32,6.3125,6.0,202.0,32,4.0,3.0,128.0,13.0,4.0,19.0,0.59375,74.0,2.3125,16.0,5.0625,4.5,81.0,16.0,5.125,4.5,82.0,9.0,4.0,7.0,0.4375,-1.0,-0.0625,16,7.5625,6.5,121.0,16,2.875,2.0,46.0,4.0,0.0,12.0,0.75,75.0,4.6875
